StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2021-11-27T23:30:00Z,APXMIDP,2021-11-27,48,203.94,668.050
2021-11-27T23:30:00Z,N2EXMIDP,2021-11-27,48,0.00,0.000
2021-11-27T23:00:00Z,APXMIDP,2021-11-27,47,203.47,799.050
2021-11-27T23:00:00Z,N2EXMIDP,2021-11-27,47,0.00,0.000
2021-11-27T22:30:00Z,APXMIDP,2021-11-27,46,203.47,1298.600
2021-11-27T22:30:00Z,N2EXMIDP,2021-11-27,46,0.00,0.000
2021-11-27T22:00:00Z,APXMIDP,2021-11-27,45,204.23,1247.900
2021-11-27T22:00:00Z,N2EXMIDP,2021-11-27,45,0.00,0.000
2021-11-27T21:30:00Z,APXMIDP,2021-11-27,44,216.70,1185.550
2021-11-27T21:30:00Z,N2EXMIDP,2021-11-27,44,0.00,0.000
2021-11-27T21:00:00Z,APXMIDP,2021-11-27,43,217.56,905.850
2021-11-27T21:00:00Z,N2EXMIDP,2021-11-27,43,0.00,0.000
2021-11-27T20:30:00Z,APXMIDP,2021-11-27,42,216.29,1101.750
2021-11-27T20:30:00Z,N2EXMIDP,2021-11-27,42,0.00,0.000
2021-11-27T20:00:00Z,APXMIDP,2021-11-27,41,201.34,1335.000
2021-11-27T20:00:00Z,N2EXMIDP,2021-11-27,41,0.00,0.000
2021-11-27T19:30:00Z,APXMIDP,2021-11-27,40,211.35,1222.450
2021-11-27T19:30:00Z,N2EXMIDP,2021-11-27,40,0.00,0.000
2021-11-27T19:00:00Z,APXMIDP,2021-11-27,39,230.84,1242.500
2021-11-27T19:00:00Z,N2EXMIDP,2021-11-27,39,0.00,0.000
2021-11-27T18:30:00Z,APXMIDP,2021-11-27,38,244.10,1566.050
2021-11-27T18:30:00Z,N2EXMIDP,2021-11-27,38,0.00,0.000
2021-11-27T18:00:00Z,APXMIDP,2021-11-27,37,250.83,1571.000
2021-11-27T18:00:00Z,N2EXMIDP,2021-11-27,37,0.00,0.000
2021-11-27T17:30:00Z,APXMIDP,2021-11-27,36,248.73,1263.150
2021-11-27T17:30:00Z,N2EXMIDP,2021-11-27,36,0.00,0.000
2021-11-27T17:00:00Z,APXMIDP,2021-11-27,35,250.50,1606.250
2021-11-27T17:00:00Z,N2EXMIDP,2021-11-27,35,0.00,0.000
2021-11-27T16:30:00Z,APXMIDP,2021-11-27,34,243.11,1210.000
2021-11-27T16:30:00Z,N2EXMIDP,2021-11-27,34,0.00,0.000
2021-11-27T16:00:00Z,APXMIDP,2021-11-27,33,235.21,1324.400
2021-11-27T16:00:00Z,N2EXMIDP,2021-11-27,33,0.00,0.000
2021-11-27T15:30:00Z,APXMIDP,2021-11-27,32,229.16,1103.150
2021-11-27T15:30:00Z,N2EXMIDP,2021-11-27,32,0.00,0.000
2021-11-27T15:00:00Z,APXMIDP,2021-11-27,31,224.33,1018.300
2021-11-27T15:00:00Z,N2EXMIDP,2021-11-27,31,0.00,0.000
2021-11-27T14:30:00Z,APXMIDP,2021-11-27,30,182.09,1158.250
2021-11-27T14:30:00Z,N2EXMIDP,2021-11-27,30,0.00,0.000
2021-11-27T14:00:00Z,APXMIDP,2021-11-27,29,178.96,1303.600
2021-11-27T14:00:00Z,N2EXMIDP,2021-11-27,29,0.00,0.000
2021-11-27T13:30:00Z,APXMIDP,2021-11-27,28,181.35,1265.850
2021-11-27T13:30:00Z,N2EXMIDP,2021-11-27,28,0.00,0.000
2021-11-27T13:00:00Z,APXMIDP,2021-11-27,27,181.84,1172.600
2021-11-27T13:00:00Z,N2EXMIDP,2021-11-27,27,0.00,0.000
2021-11-27T12:30:00Z,APXMIDP,2021-11-27,26,160.79,926.200
2021-11-27T12:30:00Z,N2EXMIDP,2021-11-27,26,0.00,0.000
2021-11-27T12:00:00Z,APXMIDP,2021-11-27,25,183.94,1087.650
2021-11-27T12:00:00Z,N2EXMIDP,2021-11-27,25,0.00,0.000
2021-11-27T11:30:00Z,APXMIDP,2021-11-27,24,212.98,959.050
2021-11-27T11:30:00Z,N2EXMIDP,2021-11-27,24,0.00,0.000
2021-11-27T11:00:00Z,APXMIDP,2021-11-27,23,220.31,1009.150
2021-11-27T11:00:00Z,N2EXMIDP,2021-11-27,23,0.00,0.000
2021-11-27T10:30:00Z,APXMIDP,2021-11-27,22,195.97,845.500
2021-11-27T10:30:00Z,N2EXMIDP,2021-11-27,22,0.00,0.000
