StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2022-03-26T23:30:00Z,APXMIDP,2022-03-26,48,169.03,506.600
2022-03-26T23:30:00Z,N2EXMIDP,2022-03-26,48,0.00,0.000
2022-03-26T23:00:00Z,APXMIDP,2022-03-26,47,174.78,487.350
2022-03-26T23:00:00Z,N2EXMIDP,2022-03-26,47,0.00,0.000
2022-03-26T22:30:00Z,APXMIDP,2022-03-26,46,188.04,1095.650
2022-03-26T22:00:00Z,APXMIDP,2022-03-26,45,178.45,930.300
2022-03-26T21:30:00Z,APXMIDP,2022-03-26,44,177.94,845.700
2022-03-26T21:30:00Z,N2EXMIDP,2022-03-26,44,0.00,0.000
2022-03-26T21:00:00Z,APXMIDP,2022-03-26,43,186.46,954.550
2022-03-26T21:00:00Z,N2EXMIDP,2022-03-26,43,0.00,0.000
2022-03-26T20:30:00Z,APXMIDP,2022-03-26,42,191.67,698.400
2022-03-26T20:30:00Z,N2EXMIDP,2022-03-26,42,0.00,0.000
2022-03-26T20:00:00Z,APXMIDP,2022-03-26,41,197.59,821.100
2022-03-26T20:00:00Z,N2EXMIDP,2022-03-26,41,0.00,0.000
2022-03-26T19:30:00Z,APXMIDP,2022-03-26,40,196.82,624.150
2022-03-26T19:30:00Z,N2EXMIDP,2022-03-26,40,0.00,0.000
2022-03-26T19:00:00Z,APXMIDP,2022-03-26,39,212.93,866.800
2022-03-26T19:00:00Z,N2EXMIDP,2022-03-26,39,0.00,0.000
2022-03-26T18:30:00Z,APXMIDP,2022-03-26,38,212.45,969.200
2022-03-26T18:30:00Z,N2EXMIDP,2022-03-26,38,0.00,0.000
2022-03-26T18:00:00Z,APXMIDP,2022-03-26,37,199.04,802.200
2022-03-26T18:00:00Z,N2EXMIDP,2022-03-26,37,0.00,0.000
2022-03-26T17:30:00Z,APXMIDP,2022-03-26,36,244.38,802.650
2022-03-26T17:30:00Z,N2EXMIDP,2022-03-26,36,0.00,0.000
2022-03-26T17:00:00Z,APXMIDP,2022-03-26,35,222.52,735.100
2022-03-26T17:00:00Z,N2EXMIDP,2022-03-26,35,0.00,0.000
2022-03-26T16:30:00Z,APXMIDP,2022-03-26,34,185.25,794.200
2022-03-26T16:30:00Z,N2EXMIDP,2022-03-26,34,0.00,0.000
2022-03-26T16:00:00Z,APXMIDP,2022-03-26,33,173.43,886.800
2022-03-26T16:00:00Z,N2EXMIDP,2022-03-26,33,0.00,0.000
2022-03-26T15:30:00Z,APXMIDP,2022-03-26,32,149.36,670.600
2022-03-26T15:30:00Z,N2EXMIDP,2022-03-26,32,0.00,0.000
2022-03-26T15:00:00Z,APXMIDP,2022-03-26,31,155.68,662.200
2022-03-26T15:00:00Z,N2EXMIDP,2022-03-26,31,0.00,0.000
2022-03-26T14:30:00Z,APXMIDP,2022-03-26,30,163.35,1087.100
2022-03-26T14:30:00Z,N2EXMIDP,2022-03-26,30,0.00,0.000
2022-03-26T14:00:00Z,APXMIDP,2022-03-26,29,159.94,981.150
2022-03-26T14:00:00Z,N2EXMIDP,2022-03-26,29,0.00,0.000
2022-03-26T13:30:00Z,APXMIDP,2022-03-26,28,158.33,1039.000
2022-03-26T13:30:00Z,N2EXMIDP,2022-03-26,28,0.00,0.000
2022-03-26T13:00:00Z,APXMIDP,2022-03-26,27,147.50,907.750
2022-03-26T13:00:00Z,N2EXMIDP,2022-03-26,27,0.00,0.000
2022-03-26T12:30:00Z,APXMIDP,2022-03-26,26,173.75,1548.400
2022-03-26T12:30:00Z,N2EXMIDP,2022-03-26,26,0.00,0.000
2022-03-26T12:00:00Z,APXMIDP,2022-03-26,25,180.23,1497.200
2022-03-26T12:00:00Z,N2EXMIDP,2022-03-26,25,0.00,0.000
2022-03-26T11:30:00Z,APXMIDP,2022-03-26,24,158.17,1124.900
2022-03-26T11:30:00Z,N2EXMIDP,2022-03-26,24,0.00,0.000
2022-03-26T11:00:00Z,APXMIDP,2022-03-26,23,171.14,1121.150
2022-03-26T11:00:00Z,N2EXMIDP,2022-03-26,23,0.00,0.000
2022-03-26T10:30:00Z,APXMIDP,2022-03-26,22,184.02,889.000
2022-03-26T10:30:00Z,N2EXMIDP,2022-03-26,22,0.00,0.000
2022-03-26T10:00:00Z,APXMIDP,2022-03-26,21,202.26,958.200
2022-03-26T10:00:00Z,N2EXMIDP,2022-03-26,21,0.00,0.000
2022-03-26T09:30:00Z,APXMIDP,2022-03-26,20,203.59,1058.700
2022-03-26T09:30:00Z,N2EXMIDP,2022-03-26,20,0.00,0.000
2022-03-26T09:00:00Z,APXMIDP,2022-03-26,19,223.22,850.850
2022-03-26T09:00:00Z,N2EXMIDP,2022-03-26,19,0.00,0.000
2022-03-26T08:30:00Z,APXMIDP,2022-03-26,18,209.28,931.250
2022-03-26T08:30:00Z,N2EXMIDP,2022-03-26,18,0.00,0.000
2022-03-26T08:00:00Z,APXMIDP,2022-03-26,17,200.54,778.850
2022-03-26T08:00:00Z,N2EXMIDP,2022-03-26,17,0.00,0.000
2022-03-26T07:30:00Z,APXMIDP,2022-03-26,16,220.20,719.450
2022-03-26T07:30:00Z,N2EXMIDP,2022-03-26,16,0.00,0.000
2022-03-26T07:00:00Z,APXMIDP,2022-03-26,15,211.97,768.100
2022-03-26T07:00:00Z,N2EXMIDP,2022-03-26,15,0.00,0.000
2022-03-26T06:30:00Z,APXMIDP,2022-03-26,14,223.84,675.150
2022-03-26T06:30:00Z,N2EXMIDP,2022-03-26,14,0.00,0.000
2022-03-26T06:00:00Z,APXMIDP,2022-03-26,13,203.69,882.500
2022-03-26T06:00:00Z,N2EXMIDP,2022-03-26,13,0.00,0.000
2022-03-26T05:30:00Z,APXMIDP,2022-03-26,12,194.84,831.900
2022-03-26T05:30:00Z,N2EXMIDP,2022-03-26,12,0.00,0.000
2022-03-26T05:00:00Z,APXMIDP,2022-03-26,11,189.14,548.250
2022-03-26T05:00:00Z,N2EXMIDP,2022-03-26,11,0.00,0.000
2022-03-26T04:30:00Z,APXMIDP,2022-03-26,10,208.03,567.100
2022-03-26T04:30:00Z,N2EXMIDP,2022-03-26,10,0.00,0.000
2022-03-26T04:00:00Z,APXMIDP,2022-03-26,9,222.38,390.350
2022-03-26T04:00:00Z,N2EXMIDP,2022-03-26,9,0.00,0.000
2022-03-26T03:30:00Z,APXMIDP,2022-03-26,8,205.17,491.500
2022-03-26T03:30:00Z,N2EXMIDP,2022-03-26,8,0.00,0.000
2022-03-26T03:00:00Z,APXMIDP,2022-03-26,7,209.41,406.850
2022-03-26T03:00:00Z,N2EXMIDP,2022-03-26,7,0.00,0.000
2022-03-26T02:30:00Z,APXMIDP,2022-03-26,6,187.26,618.700
2022-03-26T02:30:00Z,N2EXMIDP,2022-03-26,6,0.00,0.000
2022-03-26T02:00:00Z,APXMIDP,2022-03-26,5,212.85,573.000
2022-03-26T02:00:00Z,N2EXMIDP,2022-03-26,5,0.00,0.000
2022-03-26T01:30:00Z,APXMIDP,2022-03-26,4,193.24,431.250
2022-03-26T01:30:00Z,N2EXMIDP,2022-03-26,4,0.00,0.000
2022-03-26T01:00:00Z,APXMIDP,2022-03-26,3,224.87,354.750
2022-03-26T01:00:00Z,N2EXMIDP,2022-03-26,3,0.00,0.000
2022-03-26T00:30:00Z,APXMIDP,2022-03-26,2,245.86,518.050
2022-03-26T00:30:00Z,N2EXMIDP,2022-03-26,2,0.00,0.000
2022-03-26T00:00:00Z,APXMIDP,2022-03-26,1,244.14,420.800
2022-03-26T00:00:00Z,N2EXMIDP,2022-03-26,1,0.00,0.000
2022-03-25T23:30:00Z,APXMIDP,2022-03-25,48,249.53,365.450
2022-03-25T23:30:00Z,N2EXMIDP,2022-03-25,48,0.00,0.000
2022-03-25T23:00:00Z,APXMIDP,2022-03-25,47,202.22,714.400
