StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2021-01-02T23:30:00Z,APXMIDP,2021-01-02,48,62.25,758.050
2021-01-02T23:30:00Z,N2EXMIDP,2021-01-02,48,0.00,0.000
2021-01-02T23:00:00Z,APXMIDP,2021-01-02,47,62.28,742.450
2021-01-02T23:00:00Z,N2EXMIDP,2021-01-02,47,0.00,0.000
2021-01-02T22:30:00Z,APXMIDP,2021-01-02,46,57.15,999.150
2021-01-02T22:30:00Z,N2EXMIDP,2021-01-02,46,0.00,0.000
2021-01-02T22:00:00Z,APXMIDP,2021-01-02,45,56.49,815.050
2021-01-02T22:00:00Z,N2EXMIDP,2021-01-02,45,0.00,0.000
2021-01-02T21:30:00Z,APXMIDP,2021-01-02,44,61.85,1071.900
2021-01-02T21:30:00Z,N2EXMIDP,2021-01-02,44,0.00,0.000
2021-01-02T21:00:00Z,APXMIDP,2021-01-02,43,56.88,1211.700
2021-01-02T21:00:00Z,N2EXMIDP,2021-01-02,43,0.00,0.000
2021-01-02T20:30:00Z,APXMIDP,2021-01-02,42,50.80,849.100
2021-01-02T20:30:00Z,N2EXMIDP,2021-01-02,42,0.00,0.000
2021-01-02T20:00:00Z,APXMIDP,2021-01-02,41,50.00,672.350
2021-01-02T20:00:00Z,N2EXMIDP,2021-01-02,41,0.00,0.000
2021-01-02T19:30:00Z,APXMIDP,2021-01-02,40,50.02,605.500
2021-01-02T19:30:00Z,N2EXMIDP,2021-01-02,40,0.00,0.000
2021-01-02T19:00:00Z,APXMIDP,2021-01-02,39,69.17,955.800
2021-01-02T19:00:00Z,N2EXMIDP,2021-01-02,39,0.00,0.000
2021-01-02T18:30:00Z,APXMIDP,2021-01-02,38,81.83,1084.500
2021-01-02T18:30:00Z,N2EXMIDP,2021-01-02,38,0.00,0.000
2021-01-02T18:00:00Z,APXMIDP,2021-01-02,37,95.91,777.200
2021-01-02T18:00:00Z,N2EXMIDP,2021-01-02,37,0.00,0.000
2021-01-02T17:30:00Z,APXMIDP,2021-01-02,36,103.78,823.400
2021-01-02T17:30:00Z,N2EXMIDP,2021-01-02,36,0.00,0.000
2021-01-02T17:00:00Z,APXMIDP,2021-01-02,35,103.13,704.150
2021-01-02T17:00:00Z,N2EXMIDP,2021-01-02,35,0.00,0.000
2021-01-02T16:30:00Z,APXMIDP,2021-01-02,34,77.36,853.550
2021-01-02T16:30:00Z,N2EXMIDP,2021-01-02,34,0.00,0.000
2021-01-02T16:00:00Z,APXMIDP,2021-01-02,33,69.43,879.000
2021-01-02T16:00:00Z,N2EXMIDP,2021-01-02,33,0.00,0.000
2021-01-02T15:30:00Z,APXMIDP,2021-01-02,32,66.18,927.150
2021-01-02T15:30:00Z,N2EXMIDP,2021-01-02,32,0.00,0.000
2021-01-02T15:00:00Z,APXMIDP,2021-01-02,31,55.86,805.200
2021-01-02T15:00:00Z,N2EXMIDP,2021-01-02,31,0.00,0.000
2021-01-02T14:30:00Z,APXMIDP,2021-01-02,30,57.48,1054.700
