StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2020-12-19T23:30:00Z,APXMIDP,2020-12-19,48,18.45,748.450
2020-12-19T23:30:00Z,N2EXMIDP,2020-12-19,48,0.00,0.000
2020-12-19T23:00:00Z,APXMIDP,2020-12-19,47,42.98,516.500
2020-12-19T23:00:00Z,N2EXMIDP,2020-12-19,47,0.00,0.000
2020-12-19T22:30:00Z,APXMIDP,2020-12-19,46,47.55,851.150
2020-12-19T22:30:00Z,N2EXMIDP,2020-12-19,46,0.00,0.000
2020-12-19T22:00:00Z,APXMIDP,2020-12-19,45,49.64,766.000
2020-12-19T22:00:00Z,N2EXMIDP,2020-12-19,45,0.00,0.000
2020-12-19T21:30:00Z,APXMIDP,2020-12-19,44,45.86,874.000
2020-12-19T21:30:00Z,N2EXMIDP,2020-12-19,44,0.00,0.000
2020-12-19T21:00:00Z,APXMIDP,2020-12-19,43,51.30,735.400
2020-12-19T21:00:00Z,N2EXMIDP,2020-12-19,43,0.00,0.000
2020-12-19T20:30:00Z,APXMIDP,2020-12-19,42,50.10,860.250
2020-12-19T20:30:00Z,N2EXMIDP,2020-12-19,42,0.00,0.000
2020-12-19T20:00:00Z,APXMIDP,2020-12-19,41,50.00,972.300
2020-12-19T20:00:00Z,N2EXMIDP,2020-12-19,41,0.00,0.000
2020-12-19T19:30:00Z,APXMIDP,2020-12-19,40,50.16,1052.950
2020-12-19T19:30:00Z,N2EXMIDP,2020-12-19,40,0.00,0.000
2020-12-19T19:00:00Z,APXMIDP,2020-12-19,39,46.93,1092.300
2020-12-19T19:00:00Z,N2EXMIDP,2020-12-19,39,0.00,0.000
2020-12-19T18:30:00Z,APXMIDP,2020-12-19,38,52.75,1376.350
2020-12-19T18:30:00Z,N2EXMIDP,2020-12-19,38,0.00,0.000
2020-12-19T18:00:00Z,APXMIDP,2020-12-19,37,61.41,1371.450
2020-12-19T18:00:00Z,N2EXMIDP,2020-12-19,37,0.00,0.000
2020-12-19T17:30:00Z,APXMIDP,2020-12-19,36,62.53,1426.050
2020-12-19T17:30:00Z,N2EXMIDP,2020-12-19,36,0.00,0.000
2020-12-19T17:00:00Z,APXMIDP,2020-12-19,35,62.08,1275.900
2020-12-19T17:00:00Z,N2EXMIDP,2020-12-19,35,0.00,0.000
2020-12-19T16:30:00Z,APXMIDP,2020-12-19,34,60.47,1154.650
2020-12-19T16:30:00Z,N2EXMIDP,2020-12-19,34,0.00,0.000
2020-12-19T16:00:00Z,APXMIDP,2020-12-19,33,50.32,1220.100
2020-12-19T16:00:00Z,N2EXMIDP,2020-12-19,33,0.00,0.000
2020-12-19T15:30:00Z,APXMIDP,2020-12-19,32,50.28,812.850
2020-12-19T15:30:00Z,N2EXMIDP,2020-12-19,32,0.00,0.000
2020-12-19T15:00:00Z,APXMIDP,2020-12-19,31,51.58,1089.950
2020-12-19T15:00:00Z,N2EXMIDP,2020-12-19,31,0.00,0.000
2020-12-19T14:30:00Z,APXMIDP,2020-12-19,30,41.55,1132.600
2020-12-19T14:30:00Z,N2EXMIDP,2020-12-19,30,0.00,0.000
2020-12-19T14:00:00Z,APXMIDP,2020-12-19,29,42.62,1148.800
2020-12-19T14:00:00Z,N2EXMIDP,2020-12-19,29,0.00,0.000
2020-12-19T13:30:00Z,APXMIDP,2020-12-19,28,41.71,1129.550
2020-12-19T13:30:00Z,N2EXMIDP,2020-12-19,28,0.00,0.000
2020-12-19T13:00:00Z,APXMIDP,2020-12-19,27,45.82,1202.400
2020-12-19T13:00:00Z,N2EXMIDP,2020-12-19,27,0.00,0.000
2020-12-19T12:30:00Z,APXMIDP,2020-12-19,26,41.43,1087.450
2020-12-19T12:30:00Z,N2EXMIDP,2020-12-19,26,0.00,0.000
2020-12-19T12:00:00Z,APXMIDP,2020-12-19,25,38.86,1247.700
2020-12-19T12:00:00Z,N2EXMIDP,2020-12-19,25,0.00,0.000
2020-12-19T11:30:00Z,APXMIDP,2020-12-19,24,43.17,1067.400
2020-12-19T11:30:00Z,N2EXMIDP,2020-12-19,24,0.00,0.000
2020-12-19T11:00:00Z,APXMIDP,2020-12-19,23,47.86,927.100
2020-12-19T11:00:00Z,N2EXMIDP,2020-12-19,23,0.00,0.000
2020-12-19T10:30:00Z,APXMIDP,2020-12-19,22,57.29,1053.750
2020-12-19T10:30:00Z,N2EXMIDP,2020-12-19,22,0.00,0.000
2020-12-19T10:00:00Z,APXMIDP,2020-12-19,21,59.79,1434.100
2020-12-19T10:00:00Z,N2EXMIDP,2020-12-19,21,0.00,0.000
2020-12-19T09:30:00Z,APXMIDP,2020-12-19,20,60.89,927.850
2020-12-19T09:30:00Z,N2EXMIDP,2020-12-19,20,0.00,0.000
2020-12-19T09:00:00Z,APXMIDP,2020-12-19,19,60.13,768.350
2020-12-19T09:00:00Z,N2EXMIDP,2020-12-19,19,0.00,0.000
2020-12-19T08:30:00Z,APXMIDP,2020-12-19,18,55.62,1311.100
2020-12-19T08:30:00Z,N2EXMIDP,2020-12-19,18,0.00,0.000
2020-12-19T08:00:00Z,APXMIDP,2020-12-19,17,52.32,1223.850
2020-12-19T08:00:00Z,N2EXMIDP,2020-12-19,17,0.00,0.000
2020-12-19T07:30:00Z,APXMIDP,2020-12-19,16,57.60,1158.450
2020-12-19T07:30:00Z,N2EXMIDP,2020-12-19,16,0.00,0.000
2020-12-19T07:00:00Z,APXMIDP,2020-12-19,15,54.94,1109.300
2020-12-19T07:00:00Z,N2EXMIDP,2020-12-19,15,0.00,0.000
2020-12-19T06:30:00Z,APXMIDP,2020-12-19,14,49.08,803.050
2020-12-19T06:30:00Z,N2EXMIDP,2020-12-19,14,0.00,0.000
2020-12-19T06:00:00Z,APXMIDP,2020-12-19,13,41.88,606.950
2020-12-19T06:00:00Z,N2EXMIDP,2020-12-19,13,0.00,0.000
2020-12-19T05:30:00Z,APXMIDP,2020-12-19,12,43.25,567.900
2020-12-19T05:30:00Z,N2EXMIDP,2020-12-19,12,0.00,0.000
2020-12-19T05:00:00Z,APXMIDP,2020-12-19,11,50.35,600.000
2020-12-19T05:00:00Z,N2EXMIDP,2020-12-19,11,0.00,0.000
2020-12-19T04:30:00Z,APXMIDP,2020-12-19,10,27.98,782.850
2020-12-19T04:30:00Z,N2EXMIDP,2020-12-19,10,0.00,0.000
2020-12-19T04:00:00Z,APXMIDP,2020-12-19,9,20.21,578.450
2020-12-19T04:00:00Z,N2EXMIDP,2020-12-19,9,0.00,0.000
2020-12-19T03:30:00Z,APXMIDP,2020-12-19,8,13.49,772.350
2020-12-19T03:30:00Z,N2EXMIDP,2020-12-19,8,0.00,0.000
2020-12-19T03:00:00Z,APXMIDP,2020-12-19,7,18.96,708.600
2020-12-19T03:00:00Z,N2EXMIDP,2020-12-19,7,0.00,0.000
2020-12-19T02:30:00Z,APXMIDP,2020-12-19,6,5.65,634.600
2020-12-19T02:30:00Z,N2EXMIDP,2020-12-19,6,0.00,0.000
2020-12-19T02:00:00Z,APXMIDP,2020-12-19,5,22.93,574.700
2020-12-19T02:00:00Z,N2EXMIDP,2020-12-19,5,0.00,0.000
2020-12-19T01:30:00Z,APXMIDP,2020-12-19,4,16.37,424.400
2020-12-19T01:30:00Z,N2EXMIDP,2020-12-19,4,0.00,0.000
2020-12-19T01:00:00Z,APXMIDP,2020-12-19,3,25.85,519.550
2020-12-19T01:00:00Z,N2EXMIDP,2020-12-19,3,0.00,0.000
2020-12-19T00:30:00Z,APXMIDP,2020-12-19,2,25.63,696.250
2020-12-19T00:30:00Z,N2EXMIDP,2020-12-19,2,0.00,0.000
2020-12-19T00:00:00Z,APXMIDP,2020-12-19,1,30.28,758.800
2020-12-19T00:00:00Z,N2EXMIDP,2020-12-19,1,0.00,0.000
2020-12-18T23:30:00Z,APXMIDP,2020-12-18,48,31.86,541.750
2020-12-18T23:30:00Z,N2EXMIDP,2020-12-18,48,0.00,0.000
2020-12-18T23:00:00Z,APXMIDP,2020-12-18,47,46.70,876.900
2020-12-18T23:00:00Z,N2EXMIDP,2020-12-18,47,0.00,0.000
2020-12-18T22:30:00Z,APXMIDP,2020-12-18,46,51.96,1002.750
2020-12-18T22:30:00Z,N2EXMIDP,2020-12-18,46,0.00,0.000
2020-12-18T22:00:00Z,APXMIDP,2020-12-18,45,47.67,924.650
2020-12-18T22:00:00Z,N2EXMIDP,2020-12-18,45,0.00,0.000
2020-12-18T21:30:00Z,APXMIDP,2020-12-18,44,50.18,1190.100
2020-12-18T21:30:00Z,N2EXMIDP,2020-12-18,44,0.00,0.000
2020-12-18T21:00:00Z,APXMIDP,2020-12-18,43,53.60,946.350
2020-12-18T21:00:00Z,N2EXMIDP,2020-12-18,43,0.00,0.000
2020-12-18T20:30:00Z,APXMIDP,2020-12-18,42,52.36,1225.100
2020-12-18T20:30:00Z,N2EXMIDP,2020-12-18,42,0.00,0.000
2020-12-18T20:00:00Z,APXMIDP,2020-12-18,41,51.35,1158.350
2020-12-18T20:00:00Z,N2EXMIDP,2020-12-18,41,0.00,0.000
2020-12-18T19:30:00Z,APXMIDP,2020-12-18,40,53.71,1037.550
2020-12-18T19:30:00Z,N2EXMIDP,2020-12-18,40,0.00,0.000
2020-12-18T19:00:00Z,APXMIDP,2020-12-18,39,54.93,889.600
2020-12-18T19:00:00Z,N2EXMIDP,2020-12-18,39,0.00,0.000
2020-12-18T18:30:00Z,APXMIDP,2020-12-18,38,56.21,1256.450
2020-12-18T18:30:00Z,N2EXMIDP,2020-12-18,38,0.00,0.000
2020-12-18T18:00:00Z,APXMIDP,2020-12-18,37,58.68,1203.300
2020-12-18T18:00:00Z,N2EXMIDP,2020-12-18,37,0.00,0.000
2020-12-18T17:30:00Z,APXMIDP,2020-12-18,36,62.23,1244.200
2020-12-18T17:30:00Z,N2EXMIDP,2020-12-18,36,0.00,0.000
2020-12-18T17:00:00Z,APXMIDP,2020-12-18,35,62.76,1196.550
2020-12-18T17:00:00Z,N2EXMIDP,2020-12-18,35,0.00,0.000
2020-12-18T16:30:00Z,APXMIDP,2020-12-18,34,58.57,1104.550
2020-12-18T16:30:00Z,N2EXMIDP,2020-12-18,34,0.00,0.000
2020-12-18T16:00:00Z,APXMIDP,2020-12-18,33,53.17,1237.350
2020-12-18T16:00:00Z,N2EXMIDP,2020-12-18,33,0.00,0.000
2020-12-18T15:30:00Z,APXMIDP,2020-12-18,32,50.27,1493.300
2020-12-18T15:30:00Z,N2EXMIDP,2020-12-18,32,0.00,0.000
2020-12-18T15:00:00Z,APXMIDP,2020-12-18,31,47.15,1541.550
2020-12-18T15:00:00Z,N2EXMIDP,2020-12-18,31,0.00,0.000
2020-12-18T14:30:00Z,APXMIDP,2020-12-18,30,44.32,1411.350
2020-12-18T14:00:00Z,APXMIDP,2020-12-18,29,46.36,1242.300
2020-12-18T14:00:00Z,N2EXMIDP,2020-12-18,29,0.00,0.000
2020-12-18T13:30:00Z,APXMIDP,2020-12-18,28,46.34,1191.350
2020-12-18T13:30:00Z,N2EXMIDP,2020-12-18,28,0.00,0.000
2020-12-18T13:00:00Z,APXMIDP,2020-12-18,27,51.68,1215.900
2020-12-18T13:00:00Z,N2EXMIDP,2020-12-18,27,0.00,0.000
2020-12-18T12:30:00Z,APXMIDP,2020-12-18,26,49.89,1337.000
2020-12-18T12:30:00Z,N2EXMIDP,2020-12-18,26,0.00,0.000
2020-12-18T12:00:00Z,APXMIDP,2020-12-18,25,49.92,1402.650
2020-12-18T12:00:00Z,N2EXMIDP,2020-12-18,25,0.00,0.000
2020-12-18T11:30:00Z,APXMIDP,2020-12-18,24,47.69,1348.500
2020-12-18T11:30:00Z,N2EXMIDP,2020-12-18,24,0.00,0.000
2020-12-18T11:00:00Z,APXMIDP,2020-12-18,23,46.51,1360.900
2020-12-18T11:00:00Z,N2EXMIDP,2020-12-18,23,0.00,0.000
2020-12-18T10:30:00Z,APXMIDP,2020-12-18,22,46.81,1594.600
2020-12-18T10:30:00Z,N2EXMIDP,2020-12-18,22,0.00,0.000
2020-12-18T10:00:00Z,APXMIDP,2020-12-18,21,46.15,1434.800
2020-12-18T10:00:00Z,N2EXMIDP,2020-12-18,21,0.00,0.000
2020-12-18T09:30:00Z,APXMIDP,2020-12-18,20,51.37,1591.350
2020-12-18T09:30:00Z,N2EXMIDP,2020-12-18,20,0.00,0.000
2020-12-18T09:00:00Z,APXMIDP,2020-12-18,19,51.16,1486.000
2020-12-18T09:00:00Z,N2EXMIDP,2020-12-18,19,0.00,0.000
2020-12-18T08:30:00Z,APXMIDP,2020-12-18,18,50.36,1837.450
2020-12-18T08:30:00Z,N2EXMIDP,2020-12-18,18,0.00,0.000
2020-12-18T08:00:00Z,APXMIDP,2020-12-18,17,47.28,1759.950
2020-12-18T08:00:00Z,N2EXMIDP,2020-12-18,17,0.00,0.000
2020-12-18T07:30:00Z,APXMIDP,2020-12-18,16,56.30,2311.950
