StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2021-06-05T23:30:00Z,APXMIDP,2021-06-06,2,59.34,470.750
2021-06-05T23:30:00Z,N2EXMIDP,2021-06-06,2,0.00,0.000
2021-06-05T23:00:00Z,APXMIDP,2021-06-06,1,46.06,558.150
2021-06-05T23:00:00Z,N2EXMIDP,2021-06-06,1,0.00,0.000
2021-06-05T22:30:00Z,APXMIDP,2021-06-05,48,49.41,586.800
2021-06-05T22:30:00Z,N2EXMIDP,2021-06-05,48,0.00,0.000
2021-06-05T22:00:00Z,APXMIDP,2021-06-05,47,56.53,635.250
2021-06-05T22:00:00Z,N2EXMIDP,2021-06-05,47,0.00,0.000
2021-06-05T21:30:00Z,APXMIDP,2021-06-05,46,66.43,1006.100
2021-06-05T21:30:00Z,N2EXMIDP,2021-06-05,46,0.00,0.000
2021-06-05T21:00:00Z,APXMIDP,2021-06-05,45,70.13,762.200
2021-06-05T21:00:00Z,N2EXMIDP,2021-06-05,45,0.00,0.000
2021-06-05T20:30:00Z,APXMIDP,2021-06-05,44,74.76,786.700
2021-06-05T20:30:00Z,N2EXMIDP,2021-06-05,44,0.00,0.000
2021-06-05T20:00:00Z,APXMIDP,2021-06-05,43,73.79,898.850
2021-06-05T20:00:00Z,N2EXMIDP,2021-06-05,43,0.00,0.000
2021-06-05T19:30:00Z,APXMIDP,2021-06-05,42,71.26,880.100
2021-06-05T19:30:00Z,N2EXMIDP,2021-06-05,42,0.00,0.000
2021-06-05T19:00:00Z,APXMIDP,2021-06-05,41,74.87,840.200
2021-06-05T19:00:00Z,N2EXMIDP,2021-06-05,41,0.00,0.000
2021-06-05T18:30:00Z,APXMIDP,2021-06-05,40,83.13,693.200
2021-06-05T18:30:00Z,N2EXMIDP,2021-06-05,40,0.00,0.000
2021-06-05T18:00:00Z,APXMIDP,2021-06-05,39,80.23,870.450
2021-06-05T18:00:00Z,N2EXMIDP,2021-06-05,39,0.00,0.000
2021-06-05T17:30:00Z,APXMIDP,2021-06-05,38,84.16,1088.950
2021-06-05T17:30:00Z,N2EXMIDP,2021-06-05,38,0.00,0.000
2021-06-05T17:00:00Z,APXMIDP,2021-06-05,37,84.59,1024.550
2021-06-05T17:00:00Z,N2EXMIDP,2021-06-05,37,0.00,0.000
2021-06-05T16:30:00Z,APXMIDP,2021-06-05,36,80.76,943.800
