StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2021-04-24T23:30:00Z,APXMIDP,2021-04-25,2,43.57,685.350
2021-04-24T23:30:00Z,N2EXMIDP,2021-04-25,2,0.00,0.000
2021-04-24T23:00:00Z,APXMIDP,2021-04-25,1,40.99,733.750
2021-04-24T23:00:00Z,N2EXMIDP,2021-04-25,1,0.00,0.000
2021-04-24T22:30:00Z,APXMIDP,2021-04-24,48,28.07,590.100
2021-04-24T22:30:00Z,N2EXMIDP,2021-04-24,48,0.00,0.000
2021-04-24T22:00:00Z,APXMIDP,2021-04-24,47,32.60,506.300
2021-04-24T22:00:00Z,N2EXMIDP,2021-04-24,47,0.00,0.000
2021-04-24T21:30:00Z,APXMIDP,2021-04-24,46,58.83,709.150
2021-04-24T21:30:00Z,N2EXMIDP,2021-04-24,46,0.00,0.000
2021-04-24T21:00:00Z,APXMIDP,2021-04-24,45,66.85,908.050
2021-04-24T21:00:00Z,N2EXMIDP,2021-04-24,45,0.00,0.000
2021-04-24T20:30:00Z,APXMIDP,2021-04-24,44,72.36,760.400
2021-04-24T20:30:00Z,N2EXMIDP,2021-04-24,44,0.00,0.000
2021-04-24T20:00:00Z,APXMIDP,2021-04-24,43,71.72,890.800
2021-04-24T20:00:00Z,N2EXMIDP,2021-04-24,43,0.00,0.000
2021-04-24T19:30:00Z,APXMIDP,2021-04-24,42,77.83,841.300
2021-04-24T19:30:00Z,N2EXMIDP,2021-04-24,42,0.00,0.000
2021-04-24T19:00:00Z,APXMIDP,2021-04-24,41,74.70,772.200
2021-04-24T19:00:00Z,N2EXMIDP,2021-04-24,41,0.00,0.000
2021-04-24T18:30:00Z,APXMIDP,2021-04-24,40,68.31,725.200
2021-04-24T18:30:00Z,N2EXMIDP,2021-04-24,40,0.00,0.000
2021-04-24T18:00:00Z,APXMIDP,2021-04-24,39,66.13,769.450
2021-04-24T18:00:00Z,N2EXMIDP,2021-04-24,39,0.00,0.000
2021-04-24T17:30:00Z,APXMIDP,2021-04-24,38,71.31,795.800
2021-04-24T17:30:00Z,N2EXMIDP,2021-04-24,38,0.00,0.000
2021-04-24T17:00:00Z,APXMIDP,2021-04-24,37,57.35,884.850
2021-04-24T17:00:00Z,N2EXMIDP,2021-04-24,37,0.00,0.000
2021-04-24T16:30:00Z,APXMIDP,2021-04-24,36,50.31,935.650
2021-04-24T16:30:00Z,N2EXMIDP,2021-04-24,36,0.00,0.000
2021-04-24T16:00:00Z,APXMIDP,2021-04-24,35,51.18,880.150
2021-04-24T16:00:00Z,N2EXMIDP,2021-04-24,35,0.00,0.000
2021-04-24T15:30:00Z,APXMIDP,2021-04-24,34,48.92,793.050
2021-04-24T15:30:00Z,N2EXMIDP,2021-04-24,34,0.00,0.000
