StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2021-08-21T23:30:00Z,APXMIDP,2021-08-22,2,107.15,503.900
2021-08-21T23:30:00Z,N2EXMIDP,2021-08-22,2,0.00,0.000
2021-08-21T23:00:00Z,APXMIDP,2021-08-22,1,104.68,436.450
2021-08-21T23:00:00Z,N2EXMIDP,2021-08-22,1,0.00,0.000
2021-08-21T22:30:00Z,APXMIDP,2021-08-21,48,105.81,469.950
2021-08-21T22:30:00Z,N2EXMIDP,2021-08-21,48,0.00,0.000
2021-08-21T22:00:00Z,APXMIDP,2021-08-21,47,90.33,522.100
2021-08-21T22:00:00Z,N2EXMIDP,2021-08-21,47,0.00,0.000
2021-08-21T21:30:00Z,APXMIDP,2021-08-21,46,110.77,587.050
2021-08-21T21:30:00Z,N2EXMIDP,2021-08-21,46,0.00,0.000
2021-08-21T21:00:00Z,APXMIDP,2021-08-21,45,105.00,580.350
2021-08-21T21:00:00Z,N2EXMIDP,2021-08-21,45,0.00,0.000
2021-08-21T20:30:00Z,APXMIDP,2021-08-21,44,110.99,877.600
2021-08-21T20:30:00Z,N2EXMIDP,2021-08-21,44,0.00,0.000
2021-08-21T20:00:00Z,APXMIDP,2021-08-21,43,135.26,768.550
2021-08-21T20:00:00Z,N2EXMIDP,2021-08-21,43,0.00,0.000
2021-08-21T19:30:00Z,APXMIDP,2021-08-21,42,136.94,895.550
2021-08-21T19:30:00Z,N2EXMIDP,2021-08-21,42,0.00,0.000
2021-08-21T19:00:00Z,APXMIDP,2021-08-21,41,135.27,861.850
2021-08-21T19:00:00Z,N2EXMIDP,2021-08-21,41,0.00,0.000
2021-08-21T18:30:00Z,APXMIDP,2021-08-21,40,138.28,824.300
2021-08-21T18:30:00Z,N2EXMIDP,2021-08-21,40,0.00,0.000
2021-08-21T18:00:00Z,APXMIDP,2021-08-21,39,139.07,725.250
2021-08-21T18:00:00Z,N2EXMIDP,2021-08-21,39,0.00,0.000
2021-08-21T17:30:00Z,APXMIDP,2021-08-21,38,139.90,1160.150
2021-08-21T17:30:00Z,N2EXMIDP,2021-08-21,38,0.00,0.000
2021-08-21T17:00:00Z,APXMIDP,2021-08-21,37,134.88,1039.400
2021-08-21T17:00:00Z,N2EXMIDP,2021-08-21,37,0.00,0.000
2021-08-21T16:30:00Z,APXMIDP,2021-08-21,36,126.59,1102.150
2021-08-21T16:30:00Z,N2EXMIDP,2021-08-21,36,0.00,0.000
2021-08-21T16:00:00Z,APXMIDP,2021-08-21,35,132.42,935.350
2021-08-21T16:00:00Z,N2EXMIDP,2021-08-21,35,0.00,0.000
2021-08-21T15:30:00Z,APXMIDP,2021-08-21,34,136.88,1189.700
2021-08-21T15:30:00Z,N2EXMIDP,2021-08-21,34,0.00,0.000
2021-08-21T15:00:00Z,APXMIDP,2021-08-21,33,134.80,1068.900
2021-08-21T15:00:00Z,N2EXMIDP,2021-08-21,33,0.00,0.000
2021-08-21T14:30:00Z,APXMIDP,2021-08-21,32,142.99,1227.800
2021-08-21T14:30:00Z,N2EXMIDP,2021-08-21,32,0.00,0.000
2021-08-21T14:00:00Z,APXMIDP,2021-08-21,31,139.00,1027.850
2021-08-21T14:00:00Z,N2EXMIDP,2021-08-21,31,0.00,0.000
2021-08-21T13:30:00Z,APXMIDP,2021-08-21,30,133.11,1238.050
2021-08-21T13:30:00Z,N2EXMIDP,2021-08-21,30,0.00,0.000
2021-08-21T13:00:00Z,APXMIDP,2021-08-21,29,132.46,1293.650
2021-08-21T13:00:00Z,N2EXMIDP,2021-08-21,29,0.00,0.000
2021-08-21T12:30:00Z,APXMIDP,2021-08-21,28,138.28,1257.350
2021-08-21T12:30:00Z,N2EXMIDP,2021-08-21,28,0.00,0.000
2021-08-21T12:00:00Z,APXMIDP,2021-08-21,27,139.65,1192.850
2021-08-21T12:00:00Z,N2EXMIDP,2021-08-21,27,0.00,0.000
2021-08-21T11:30:00Z,APXMIDP,2021-08-21,26,142.10,1239.900
2021-08-21T11:30:00Z,N2EXMIDP,2021-08-21,26,0.00,0.000
2021-08-21T11:00:00Z,APXMIDP,2021-08-21,25,143.82,1485.050
2021-08-21T11:00:00Z,N2EXMIDP,2021-08-21,25,0.00,0.000
2021-08-21T10:30:00Z,APXMIDP,2021-08-21,24,142.53,1279.300
2021-08-21T10:30:00Z,N2EXMIDP,2021-08-21,24,0.00,0.000
2021-08-21T10:00:00Z,APXMIDP,2021-08-21,23,140.16,1068.500
2021-08-21T10:00:00Z,N2EXMIDP,2021-08-21,23,0.00,0.000
2021-08-21T09:30:00Z,APXMIDP,2021-08-21,22,135.85,1500.150
2021-08-21T09:30:00Z,N2EXMIDP,2021-08-21,22,0.00,0.000
2021-08-21T09:00:00Z,APXMIDP,2021-08-21,21,135.23,1214.700
2021-08-21T09:00:00Z,N2EXMIDP,2021-08-21,21,0.00,0.000
2021-08-21T08:30:00Z,APXMIDP,2021-08-21,20,134.89,1019.100
2021-08-21T08:30:00Z,N2EXMIDP,2021-08-21,20,0.00,0.000
2021-08-21T08:00:00Z,APXMIDP,2021-08-21,19,127.99,729.850
2021-08-21T08:00:00Z,N2EXMIDP,2021-08-21,19,0.00,0.000
2021-08-21T07:30:00Z,APXMIDP,2021-08-21,18,114.73,692.150
2021-08-21T07:30:00Z,N2EXMIDP,2021-08-21,18,0.00,0.000
2021-08-21T07:00:00Z,APXMIDP,2021-08-21,17,94.49,699.600
2021-08-21T07:00:00Z,N2EXMIDP,2021-08-21,17,0.00,0.000
2021-08-21T06:30:00Z,APXMIDP,2021-08-21,16,104.23,1055.700
2021-08-21T06:30:00Z,N2EXMIDP,2021-08-21,16,0.00,0.000
2021-08-21T06:00:00Z,APXMIDP,2021-08-21,15,110.82,750.950
2021-08-21T06:00:00Z,N2EXMIDP,2021-08-21,15,0.00,0.000
2021-08-21T05:30:00Z,APXMIDP,2021-08-21,14,101.82,652.700
2021-08-21T05:30:00Z,N2EXMIDP,2021-08-21,14,0.00,0.000
