PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2017-08-20T01:58:10Z,Wind generation,Wind Onshore,2913.765,2017-08-19T23:30:00Z,2017-08-20,2
2017-08-20T01:58:10Z,Wind generation,Wind Offshore,3187.265,2017-08-19T23:30:00Z,2017-08-20,2
2017-08-20T01:58:10Z,Solar generation,Solar,0.000,2017-08-19T23:30:00Z,2017-08-20,2
2017-08-20T01:28:10Z,Wind generation,Wind Onshore,2946.565,2017-08-19T23:00:00Z,2017-08-20,1
2017-08-20T01:28:10Z,Wind generation,Wind Offshore,3215.357,2017-08-19T23:00:00Z,2017-08-20,1
2017-08-20T01:28:10Z,Solar generation,Solar,0.000,2017-08-19T23:00:00Z,2017-08-20,1
2017-08-20T00:58:09Z,Wind generation,Wind Onshore,3284.806,2017-08-19T22:30:00Z,2017-08-19,48
2017-08-20T00:58:09Z,Wind generation,Wind Offshore,3360.683,2017-08-19T22:30:00Z,2017-08-19,48
2017-08-20T00:58:09Z,Solar generation,Solar,0.000,2017-08-19T22:30:00Z,2017-08-19,48
2017-08-20T00:28:10Z,Wind generation,Wind Onshore,3421.046,2017-08-19T22:00:00Z,2017-08-19,47
2017-08-20T00:28:10Z,Wind generation,Wind Offshore,3483.055,2017-08-19T22:00:00Z,2017-08-19,47
2017-08-20T00:28:10Z,Solar generation,Solar,0.000,2017-08-19T22:00:00Z,2017-08-19,47
2017-08-19T23:58:09Z,Wind generation,Wind Onshore,3488.200,2017-08-19T21:30:00Z,2017-08-19,46
2017-08-19T23:58:09Z,Wind generation,Wind Offshore,3678.045,2017-08-19T21:30:00Z,2017-08-19,46
2017-08-19T23:58:09Z,Solar generation,Solar,0.000,2017-08-19T21:30:00Z,2017-08-19,46
2017-08-19T23:28:11Z,Wind generation,Wind Onshore,3551.886,2017-08-19T21:00:00Z,2017-08-19,45
2017-08-19T23:28:11Z,Wind generation,Wind Offshore,3533.003,2017-08-19T21:00:00Z,2017-08-19,45
2017-08-19T23:28:11Z,Solar generation,Solar,5.000,2017-08-19T21:00:00Z,2017-08-19,45
2017-08-19T22:58:09Z,Wind generation,Wind Onshore,3620.631,2017-08-19T20:30:00Z,2017-08-19,44
2017-08-19T22:58:09Z,Wind generation,Wind Offshore,3456.439,2017-08-19T20:30:00Z,2017-08-19,44
2017-08-19T22:58:09Z,Solar generation,Solar,1.000,2017-08-19T20:30:00Z,2017-08-19,44
2017-08-19T22:28:10Z,Wind generation,Wind Onshore,3536.156,2017-08-19T20:00:00Z,2017-08-19,43
2017-08-19T22:28:10Z,Wind generation,Wind Offshore,3327.497,2017-08-19T20:00:00Z,2017-08-19,43
2017-08-19T22:28:10Z,Solar generation,Solar,10.000,2017-08-19T20:00:00Z,2017-08-19,43
2017-08-19T21:58:09Z,Wind generation,Wind Onshore,3591.864,2017-08-19T19:30:00Z,2017-08-19,42
2017-08-19T21:58:09Z,Wind generation,Wind Offshore,3477.055,2017-08-19T19:30:00Z,2017-08-19,42
2017-08-19T21:58:09Z,Solar generation,Solar,11.000,2017-08-19T19:30:00Z,2017-08-19,42
2017-08-19T21:28:10Z,Wind generation,Wind Onshore,3602.198,2017-08-19T19:00:00Z,2017-08-19,41
2017-08-19T21:28:10Z,Wind generation,Wind Offshore,3523.396,2017-08-19T19:00:00Z,2017-08-19,41
2017-08-19T21:28:10Z,Solar generation,Solar,20.000,2017-08-19T19:00:00Z,2017-08-19,41
2017-08-19T20:58:10Z,Wind generation,Wind Onshore,3696.599,2017-08-19T18:30:00Z,2017-08-19,40
2017-08-19T20:58:10Z,Wind generation,Wind Offshore,3611.389,2017-08-19T18:30:00Z,2017-08-19,40
2017-08-19T20:58:10Z,Solar generation,Solar,184.000,2017-08-19T18:30:00Z,2017-08-19,40
2017-08-19T20:28:10Z,Wind generation,Wind Onshore,3467.503,2017-08-19T18:00:00Z,2017-08-19,39
2017-08-19T20:28:10Z,Wind generation,Wind Offshore,3625.303,2017-08-19T18:00:00Z,2017-08-19,39
2017-08-19T20:28:10Z,Solar generation,Solar,578.000,2017-08-19T18:00:00Z,2017-08-19,39
2017-08-19T19:58:08Z,Wind generation,Wind Onshore,3786.801,2017-08-19T17:30:00Z,2017-08-19,38
2017-08-19T19:58:08Z,Wind generation,Wind Offshore,3652.949,2017-08-19T17:30:00Z,2017-08-19,38
2017-08-19T19:58:08Z,Solar generation,Solar,1050.000,2017-08-19T17:30:00Z,2017-08-19,38
2017-08-19T19:28:09Z,Wind generation,Wind Onshore,3786.369,2017-08-19T17:00:00Z,2017-08-19,37
2017-08-19T19:28:09Z,Wind generation,Wind Offshore,3518.042,2017-08-19T17:00:00Z,2017-08-19,37
2017-08-19T19:28:09Z,Solar generation,Solar,1580.000,2017-08-19T17:00:00Z,2017-08-19,37
2017-08-19T18:58:09Z,Wind generation,Wind Onshore,4024.158,2017-08-19T16:30:00Z,2017-08-19,36
2017-08-19T18:58:09Z,Wind generation,Wind Offshore,3434.829,2017-08-19T16:30:00Z,2017-08-19,36
2017-08-19T18:58:09Z,Solar generation,Solar,2090.000,2017-08-19T16:30:00Z,2017-08-19,36
2017-08-19T18:28:10Z,Wind generation,Wind Onshore,4069.662,2017-08-19T16:00:00Z,2017-08-19,35
2017-08-19T18:28:10Z,Wind generation,Wind Offshore,3454.537,2017-08-19T16:00:00Z,2017-08-19,35
2017-08-19T18:28:10Z,Solar generation,Solar,2630.000,2017-08-19T16:00:00Z,2017-08-19,35
2017-08-19T17:58:09Z,Wind generation,Wind Onshore,4180.049,2017-08-19T15:30:00Z,2017-08-19,34
2017-08-19T17:58:09Z,Wind generation,Wind Offshore,3413.884,2017-08-19T15:30:00Z,2017-08-19,34
2017-08-19T17:58:09Z,Solar generation,Solar,3340.000,2017-08-19T15:30:00Z,2017-08-19,34
2017-08-19T17:28:10Z,Wind generation,Wind Onshore,4354.968,2017-08-19T15:00:00Z,2017-08-19,33
2017-08-19T17:28:10Z,Wind generation,Wind Offshore,3559.066,2017-08-19T15:00:00Z,2017-08-19,33
2017-08-19T17:28:10Z,Solar generation,Solar,3880.000,2017-08-19T15:00:00Z,2017-08-19,33
2017-08-19T16:58:09Z,Wind generation,Wind Onshore,4282.340,2017-08-19T14:30:00Z,2017-08-19,32
2017-08-19T16:58:09Z,Wind generation,Wind Offshore,3499.098,2017-08-19T14:30:00Z,2017-08-19,32
2017-08-19T16:58:09Z,Solar generation,Solar,4350.000,2017-08-19T14:30:00Z,2017-08-19,32
2017-08-19T16:28:09Z,Wind generation,Wind Onshore,4206.198,2017-08-19T14:00:00Z,2017-08-19,31
2017-08-19T16:28:09Z,Wind generation,Wind Offshore,3424.435,2017-08-19T14:00:00Z,2017-08-19,31
2017-08-19T16:28:09Z,Solar generation,Solar,4760.000,2017-08-19T14:00:00Z,2017-08-19,31
2017-08-19T15:58:09Z,Wind generation,Wind Onshore,4084.904,2017-08-19T13:30:00Z,2017-08-19,30
2017-08-19T15:58:09Z,Wind generation,Wind Offshore,3268.694,2017-08-19T13:30:00Z,2017-08-19,30
2017-08-19T15:58:09Z,Solar generation,Solar,5020.000,2017-08-19T13:30:00Z,2017-08-19,30
2017-08-19T15:28:09Z,Wind generation,Wind Onshore,4223.043,2017-08-19T13:00:00Z,2017-08-19,29
2017-08-19T15:28:09Z,Wind generation,Wind Offshore,3590.356,2017-08-19T13:00:00Z,2017-08-19,29
2017-08-19T15:28:09Z,Solar generation,Solar,5050.000,2017-08-19T13:00:00Z,2017-08-19,29
2017-08-19T14:58:09Z,Wind generation,Wind Onshore,4183.820,2017-08-19T12:30:00Z,2017-08-19,28
2017-08-19T14:58:09Z,Wind generation,Wind Offshore,3504.243,2017-08-19T12:30:00Z,2017-08-19,28
2017-08-19T14:58:09Z,Solar generation,Solar,5350.000,2017-08-19T12:30:00Z,2017-08-19,28
2017-08-19T14:28:09Z,Wind generation,Wind Onshore,4325.217,2017-08-19T12:00:00Z,2017-08-19,27
2017-08-19T14:28:09Z,Wind generation,Wind Offshore,3645.865,2017-08-19T12:00:00Z,2017-08-19,27
2017-08-19T14:28:09Z,Solar generation,Solar,5400.000,2017-08-19T12:00:00Z,2017-08-19,27
2017-08-19T13:58:09Z,Wind generation,Wind Onshore,4341.228,2017-08-19T11:30:00Z,2017-08-19,26
2017-08-19T13:58:09Z,Wind generation,Wind Offshore,3569.247,2017-08-19T11:30:00Z,2017-08-19,26
2017-08-19T13:58:09Z,Solar generation,Solar,5310.000,2017-08-19T11:30:00Z,2017-08-19,26
2017-08-19T13:28:09Z,Wind generation,Wind Onshore,4485.972,2017-08-19T11:00:00Z,2017-08-19,25
2017-08-19T13:28:09Z,Wind generation,Wind Offshore,3363.022,2017-08-19T11:00:00Z,2017-08-19,25
2017-08-19T13:28:09Z,Solar generation,Solar,5090.000,2017-08-19T11:00:00Z,2017-08-19,25
2017-08-19T12:58:09Z,Wind generation,Wind Onshore,4342.788,2017-08-19T10:30:00Z,2017-08-19,24
2017-08-19T12:58:09Z,Wind generation,Wind Offshore,3294.994,2017-08-19T10:30:00Z,2017-08-19,24
2017-08-19T12:58:09Z,Solar generation,Solar,5020.000,2017-08-19T10:30:00Z,2017-08-19,24
2017-08-19T12:28:09Z,Wind generation,Wind Onshore,4363.462,2017-08-19T10:00:00Z,2017-08-19,23
2017-08-19T12:28:09Z,Wind generation,Wind Offshore,3311.213,2017-08-19T10:00:00Z,2017-08-19,23
2017-08-19T12:28:09Z,Solar generation,Solar,4780.000,2017-08-19T10:00:00Z,2017-08-19,23
2017-08-19T11:58:09Z,Wind generation,Wind Onshore,4105.992,2017-08-19T09:30:00Z,2017-08-19,22
2017-08-19T11:58:09Z,Wind generation,Wind Offshore,3397.841,2017-08-19T09:30:00Z,2017-08-19,22
2017-08-19T11:58:09Z,Solar generation,Solar,4610.000,2017-08-19T09:30:00Z,2017-08-19,22
2017-08-19T11:28:09Z,Wind generation,Wind Onshore,2325.048,2017-08-19T09:00:00Z,2017-08-19,21
2017-08-19T11:28:09Z,Wind generation,Wind Offshore,133.363,2017-08-19T09:00:00Z,2017-08-19,21
2017-08-19T11:28:09Z,Solar generation,Solar,4360.000,2017-08-19T09:00:00Z,2017-08-19,21
