PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2020-11-27T23:58:09Z,Wind generation,Wind Onshore,1175.472,2020-11-27T22:30:00Z,2020-11-27,46
2020-11-27T23:58:09Z,Wind generation,Wind Offshore,1343.251,2020-11-27T22:30:00Z,2020-11-27,46
2020-11-27T23:58:09Z,Solar generation,Solar,0.000,2020-11-27T22:30:00Z,2020-11-27,46
2020-11-27T23:28:08Z,Wind generation,Wind Onshore,1086.485,2020-11-27T22:00:00Z,2020-11-27,45
2020-11-27T23:28:08Z,Wind generation,Wind Offshore,1536.536,2020-11-27T22:00:00Z,2020-11-27,45
2020-11-27T23:28:08Z,Solar generation,Solar,0.000,2020-11-27T22:00:00Z,2020-11-27,45
2020-11-27T22:58:07Z,Wind generation,Wind Onshore,670.520,2020-11-27T21:30:00Z,2020-11-27,44
2020-11-27T22:58:07Z,Wind generation,Wind Offshore,76.147,2020-11-27T21:30:00Z,2020-11-27,44
2020-11-27T22:58:07Z,Solar generation,Solar,0.000,2020-11-27T21:30:00Z,2020-11-27,44
2020-11-27T22:28:08Z,Wind generation,Wind Onshore,1014.630,2020-11-27T21:00:00Z,2020-11-27,43
2020-11-27T22:28:08Z,Wind generation,Wind Offshore,1270.639,2020-11-27T21:00:00Z,2020-11-27,43
2020-11-27T22:28:08Z,Solar generation,Solar,0.000,2020-11-27T21:00:00Z,2020-11-27,43
2020-11-27T21:58:07Z,Wind generation,Wind Onshore,1057.192,2020-11-27T20:30:00Z,2020-11-27,42
2020-11-27T21:58:07Z,Wind generation,Wind Offshore,1186.778,2020-11-27T20:30:00Z,2020-11-27,42
2020-11-27T21:58:07Z,Solar generation,Solar,0.000,2020-11-27T20:30:00Z,2020-11-27,42
2020-11-27T21:28:08Z,Wind generation,Wind Onshore,1089.954,2020-11-27T20:00:00Z,2020-11-27,41
2020-11-27T21:28:08Z,Wind generation,Wind Offshore,1216.965,2020-11-27T20:00:00Z,2020-11-27,41
2020-11-27T21:28:08Z,Solar generation,Solar,0.000,2020-11-27T20:00:00Z,2020-11-27,41
2020-11-27T20:58:09Z,Wind generation,Wind Onshore,1022.631,2020-11-27T19:30:00Z,2020-11-27,40
2020-11-27T20:58:09Z,Wind generation,Wind Offshore,1143.047,2020-11-27T19:30:00Z,2020-11-27,40
2020-11-27T20:58:09Z,Solar generation,Solar,0.000,2020-11-27T19:30:00Z,2020-11-27,40
2020-11-27T20:28:08Z,Wind generation,Wind Onshore,964.333,2020-11-27T19:00:00Z,2020-11-27,39
2020-11-27T20:28:08Z,Wind generation,Wind Offshore,1133.029,2020-11-27T19:00:00Z,2020-11-27,39
2020-11-27T20:28:08Z,Solar generation,Solar,0.000,2020-11-27T19:00:00Z,2020-11-27,39
2020-11-27T19:58:08Z,Wind generation,Wind Onshore,878.051,2020-11-27T18:30:00Z,2020-11-27,38
2020-11-27T19:58:08Z,Wind generation,Wind Offshore,1173.782,2020-11-27T18:30:00Z,2020-11-27,38
2020-11-27T19:58:08Z,Solar generation,Solar,0.000,2020-11-27T18:30:00Z,2020-11-27,38
2020-11-27T19:28:08Z,Wind generation,Wind Onshore,796.967,2020-11-27T18:00:00Z,2020-11-27,37
2020-11-27T19:28:08Z,Wind generation,Wind Offshore,1032.864,2020-11-27T18:00:00Z,2020-11-27,37
2020-11-27T19:28:08Z,Solar generation,Solar,0.000,2020-11-27T18:00:00Z,2020-11-27,37
2020-11-27T18:58:08Z,Wind generation,Wind Onshore,700.675,2020-11-27T17:30:00Z,2020-11-27,36
2020-11-27T18:58:08Z,Wind generation,Wind Offshore,1011.849,2020-11-27T17:30:00Z,2020-11-27,36
2020-11-27T18:58:08Z,Solar generation,Solar,0.000,2020-11-27T17:30:00Z,2020-11-27,36
2020-11-27T18:28:08Z,Wind generation,Wind Onshore,695.350,2020-11-27T17:00:00Z,2020-11-27,35
2020-11-27T18:28:08Z,Wind generation,Wind Offshore,963.786,2020-11-27T17:00:00Z,2020-11-27,35
2020-11-27T18:28:08Z,Solar generation,Solar,1.000,2020-11-27T17:00:00Z,2020-11-27,35
2020-11-27T17:58:09Z,Wind generation,Wind Onshore,612.039,2020-11-27T16:30:00Z,2020-11-27,34
2020-11-27T17:58:09Z,Wind generation,Wind Offshore,984.089,2020-11-27T16:30:00Z,2020-11-27,34
2020-11-27T17:58:09Z,Solar generation,Solar,0.000,2020-11-27T16:30:00Z,2020-11-27,34
2020-11-27T17:28:08Z,Wind generation,Wind Onshore,559.841,2020-11-27T16:00:00Z,2020-11-27,33
2020-11-27T17:28:08Z,Wind generation,Wind Offshore,979.725,2020-11-27T16:00:00Z,2020-11-27,33
2020-11-27T17:28:08Z,Solar generation,Solar,0.000,2020-11-27T16:00:00Z,2020-11-27,33
2020-11-27T16:58:07Z,Wind generation,Wind Onshore,491.710,2020-11-27T15:30:00Z,2020-11-27,32
2020-11-27T16:58:07Z,Wind generation,Wind Offshore,845.691,2020-11-27T15:30:00Z,2020-11-27,32
2020-11-27T16:58:07Z,Solar generation,Solar,24.000,2020-11-27T15:30:00Z,2020-11-27,32
2020-11-27T16:28:08Z,Wind generation,Wind Onshore,477.918,2020-11-27T15:00:00Z,2020-11-27,31
2020-11-27T16:28:08Z,Wind generation,Wind Offshore,753.882,2020-11-27T15:00:00Z,2020-11-27,31
2020-11-27T16:28:08Z,Solar generation,Solar,170.000,2020-11-27T15:00:00Z,2020-11-27,31
2020-11-27T15:58:07Z,Wind generation,Wind Onshore,440.935,2020-11-27T14:30:00Z,2020-11-27,30
2020-11-27T15:58:07Z,Wind generation,Wind Offshore,673.779,2020-11-27T14:30:00Z,2020-11-27,30
2020-11-27T15:58:07Z,Solar generation,Solar,461.000,2020-11-27T14:30:00Z,2020-11-27,30
2020-11-27T15:28:08Z,Wind generation,Wind Onshore,343.297,2020-11-27T14:00:00Z,2020-11-27,29
2020-11-27T15:28:08Z,Wind generation,Wind Offshore,36.037,2020-11-27T14:00:00Z,2020-11-27,29
2020-11-27T15:28:08Z,Solar generation,Solar,851.000,2020-11-27T14:00:00Z,2020-11-27,29
2020-11-27T14:58:07Z,Wind generation,Wind Onshore,438.887,2020-11-27T13:30:00Z,2020-11-27,28
2020-11-27T14:58:07Z,Wind generation,Wind Offshore,629.162,2020-11-27T13:30:00Z,2020-11-27,28
2020-11-27T14:58:07Z,Solar generation,Solar,1200.000,2020-11-27T13:30:00Z,2020-11-27,28
2020-11-27T14:28:08Z,Wind generation,Wind Onshore,459.668,2020-11-27T13:00:00Z,2020-11-27,27
