PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2021-09-26T01:58:08Z,Wind generation,Wind Onshore,3372.166,2021-09-25T23:30:00Z,2021-09-26,2
2021-09-26T01:58:08Z,Wind generation,Wind Offshore,1789.347,2021-09-25T23:30:00Z,2021-09-26,2
2021-09-26T01:58:08Z,Solar generation,Solar,0.000,2021-09-25T23:30:00Z,2021-09-26,2
2021-09-26T01:28:08Z,Wind generation,Wind Onshore,3202.277,2021-09-25T23:00:00Z,2021-09-26,1
2021-09-26T01:28:08Z,Wind generation,Wind Offshore,1750.322,2021-09-25T23:00:00Z,2021-09-26,1
2021-09-26T01:28:08Z,Solar generation,Solar,0.000,2021-09-25T23:00:00Z,2021-09-26,1
2021-09-26T00:58:08Z,Wind generation,Wind Onshore,3103.396,2021-09-25T22:30:00Z,2021-09-25,48
2021-09-26T00:58:08Z,Wind generation,Wind Offshore,1694.745,2021-09-25T22:30:00Z,2021-09-25,48
2021-09-26T00:58:08Z,Solar generation,Solar,1.000,2021-09-25T22:30:00Z,2021-09-25,48
2021-09-26T00:28:08Z,Wind generation,Wind Onshore,3179.080,2021-09-25T22:00:00Z,2021-09-25,47
2021-09-26T00:28:08Z,Wind generation,Wind Offshore,1702.208,2021-09-25T22:00:00Z,2021-09-25,47
2021-09-26T00:28:08Z,Solar generation,Solar,0.000,2021-09-25T22:00:00Z,2021-09-25,47
2021-09-25T23:58:07Z,Wind generation,Wind Onshore,3173.366,2021-09-25T21:30:00Z,2021-09-25,46
2021-09-25T23:58:07Z,Wind generation,Wind Offshore,1781.419,2021-09-25T21:30:00Z,2021-09-25,46
2021-09-25T23:58:07Z,Solar generation,Solar,0.000,2021-09-25T21:30:00Z,2021-09-25,46
2021-09-25T23:28:08Z,Wind generation,Wind Onshore,2947.064,2021-09-25T21:00:00Z,2021-09-25,45
2021-09-25T23:28:08Z,Wind generation,Wind Offshore,1802.419,2021-09-25T21:00:00Z,2021-09-25,45
2021-09-25T23:28:08Z,Solar generation,Solar,0.000,2021-09-25T21:00:00Z,2021-09-25,45
2021-09-25T22:58:08Z,Wind generation,Wind Onshore,2907.428,2021-09-25T20:30:00Z,2021-09-25,44
2021-09-25T22:58:08Z,Wind generation,Wind Offshore,1759.725,2021-09-25T20:30:00Z,2021-09-25,44
2021-09-25T22:58:08Z,Solar generation,Solar,0.000,2021-09-25T20:30:00Z,2021-09-25,44
2021-09-25T22:28:08Z,Wind generation,Wind Onshore,2883.497,2021-09-25T20:00:00Z,2021-09-25,43
2021-09-25T22:28:08Z,Wind generation,Wind Offshore,1733.821,2021-09-25T20:00:00Z,2021-09-25,43
2021-09-25T22:28:08Z,Solar generation,Solar,0.000,2021-09-25T20:00:00Z,2021-09-25,43
2021-09-25T21:58:08Z,Wind generation,Wind Onshore,2825.435,2021-09-25T19:30:00Z,2021-09-25,42
2021-09-25T21:58:08Z,Wind generation,Wind Offshore,1686.227,2021-09-25T19:30:00Z,2021-09-25,42
2021-09-25T21:58:08Z,Solar generation,Solar,1.000,2021-09-25T19:30:00Z,2021-09-25,42
2021-09-25T21:28:08Z,Wind generation,Wind Onshore,2710.891,2021-09-25T19:00:00Z,2021-09-25,41
2021-09-25T21:28:08Z,Wind generation,Wind Offshore,1453.358,2021-09-25T19:00:00Z,2021-09-25,41
2021-09-25T21:28:08Z,Solar generation,Solar,1.000,2021-09-25T19:00:00Z,2021-09-25,41
2021-09-25T20:58:08Z,Wind generation,Wind Onshore,2538.014,2021-09-25T18:30:00Z,2021-09-25,40
2021-09-25T20:58:08Z,Wind generation,Wind Offshore,1285.009,2021-09-25T18:30:00Z,2021-09-25,40
2021-09-25T20:58:08Z,Solar generation,Solar,2.000,2021-09-25T18:30:00Z,2021-09-25,40
2021-09-25T20:28:08Z,Wind generation,Wind Onshore,2440.457,2021-09-25T18:00:00Z,2021-09-25,39
2021-09-25T20:28:08Z,Wind generation,Wind Offshore,1090.022,2021-09-25T18:00:00Z,2021-09-25,39
2021-09-25T20:28:08Z,Solar generation,Solar,0.000,2021-09-25T18:00:00Z,2021-09-25,39
2021-09-25T19:58:08Z,Wind generation,Wind Onshore,2411.460,2021-09-25T17:30:00Z,2021-09-25,38
2021-09-25T19:58:08Z,Wind generation,Wind Offshore,1012.154,2021-09-25T17:30:00Z,2021-09-25,38
2021-09-25T19:58:08Z,Solar generation,Solar,24.000,2021-09-25T17:30:00Z,2021-09-25,38
2021-09-25T19:28:08Z,Wind generation,Wind Onshore,2385.320,2021-09-25T17:00:00Z,2021-09-25,37
2021-09-25T19:28:08Z,Wind generation,Wind Offshore,875.026,2021-09-25T17:00:00Z,2021-09-25,37
2021-09-25T19:28:08Z,Solar generation,Solar,194.000,2021-09-25T17:00:00Z,2021-09-25,37
2021-09-25T18:58:08Z,Wind generation,Wind Onshore,2428.112,2021-09-25T16:30:00Z,2021-09-25,36
2021-09-25T18:58:08Z,Wind generation,Wind Offshore,801.449,2021-09-25T16:30:00Z,2021-09-25,36
2021-09-25T18:58:08Z,Solar generation,Solar,542.000,2021-09-25T16:30:00Z,2021-09-25,36
2021-09-25T18:28:08Z,Wind generation,Wind Onshore,2638.831,2021-09-25T16:00:00Z,2021-09-25,35
2021-09-25T18:28:08Z,Wind generation,Wind Offshore,806.835,2021-09-25T16:00:00Z,2021-09-25,35
2021-09-25T18:28:08Z,Solar generation,Solar,897.000,2021-09-25T16:00:00Z,2021-09-25,35
2021-09-25T17:58:08Z,Wind generation,Wind Onshore,2841.793,2021-09-25T15:30:00Z,2021-09-25,34
2021-09-25T17:58:08Z,Wind generation,Wind Offshore,824.437,2021-09-25T15:30:00Z,2021-09-25,34
2021-09-25T17:58:08Z,Solar generation,Solar,1320.000,2021-09-25T15:30:00Z,2021-09-25,34
2021-09-25T17:28:09Z,Wind generation,Wind Onshore,2898.394,2021-09-25T15:00:00Z,2021-09-25,33
2021-09-25T17:28:09Z,Wind generation,Wind Offshore,799.903,2021-09-25T15:00:00Z,2021-09-25,33
2021-09-25T17:28:09Z,Solar generation,Solar,1480.000,2021-09-25T15:00:00Z,2021-09-25,33
2021-09-25T16:58:07Z,Wind generation,Wind Onshore,2936.115,2021-09-25T14:30:00Z,2021-09-25,32
2021-09-25T16:58:07Z,Wind generation,Wind Offshore,704.479,2021-09-25T14:30:00Z,2021-09-25,32
2021-09-25T16:58:07Z,Solar generation,Solar,1690.000,2021-09-25T14:30:00Z,2021-09-25,32
2021-09-25T16:28:09Z,Wind generation,Wind Onshore,2884.357,2021-09-25T14:00:00Z,2021-09-25,31
2021-09-25T16:28:09Z,Wind generation,Wind Offshore,675.294,2021-09-25T14:00:00Z,2021-09-25,31
2021-09-25T16:28:09Z,Solar generation,Solar,1840.000,2021-09-25T14:00:00Z,2021-09-25,31
2021-09-25T15:58:07Z,Wind generation,Wind Onshore,2775.282,2021-09-25T13:30:00Z,2021-09-25,30
2021-09-25T15:58:07Z,Wind generation,Wind Offshore,651.710,2021-09-25T13:30:00Z,2021-09-25,30
2021-09-25T15:58:07Z,Solar generation,Solar,2070.000,2021-09-25T13:30:00Z,2021-09-25,30
2021-09-25T15:28:09Z,Wind generation,Wind Onshore,2536.820,2021-09-25T13:00:00Z,2021-09-25,29
