StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2023-01-28T23:30:00Z,APXMIDP,2023-01-28,48,140.51,999.050
2023-01-28T23:30:00Z,N2EXMIDP,2023-01-28,48,0.00,0.000
2023-01-28T23:00:00Z,APXMIDP,2023-01-28,47,127.82,1211.600
2023-01-28T23:00:00Z,N2EXMIDP,2023-01-28,47,0.00,0.000
2023-01-28T22:30:00Z,APXMIDP,2023-01-28,46,146.80,1193.100
2023-01-28T22:30:00Z,N2EXMIDP,2023-01-28,46,0.00,0.000
2023-01-28T22:00:00Z,APXMIDP,2023-01-28,45,146.48,940.500
2023-01-28T22:00:00Z,N2EXMIDP,2023-01-28,45,0.00,0.000
2023-01-28T21:30:00Z,APXMIDP,2023-01-28,44,145.34,667.400
2023-01-28T21:30:00Z,N2EXMIDP,2023-01-28,44,0.00,0.000
2023-01-28T21:00:00Z,APXMIDP,2023-01-28,43,149.11,663.750
2023-01-28T21:00:00Z,N2EXMIDP,2023-01-28,43,0.00,0.000
2023-01-28T20:30:00Z,APXMIDP,2023-01-28,42,129.28,809.150
2023-01-28T20:30:00Z,N2EXMIDP,2023-01-28,42,0.00,0.000
2023-01-28T20:00:00Z,APXMIDP,2023-01-28,41,161.46,907.800
2023-01-28T20:00:00Z,N2EXMIDP,2023-01-28,41,0.00,0.000
2023-01-28T19:30:00Z,APXMIDP,2023-01-28,40,130.46,945.650
2023-01-28T19:30:00Z,N2EXMIDP,2023-01-28,40,0.00,0.000
2023-01-28T19:00:00Z,APXMIDP,2023-01-28,39,181.58,1114.150
2023-01-28T19:00:00Z,N2EXMIDP,2023-01-28,39,0.00,0.000
2023-01-28T18:30:00Z,APXMIDP,2023-01-28,38,145.24,1161.600
2023-01-28T18:30:00Z,N2EXMIDP,2023-01-28,38,0.00,0.000
2023-01-28T18:00:00Z,APXMIDP,2023-01-28,37,175.09,1393.100
2023-01-28T18:00:00Z,N2EXMIDP,2023-01-28,37,0.00,0.000
2023-01-28T17:30:00Z,APXMIDP,2023-01-28,36,168.28,1250.500
2023-01-28T17:30:00Z,N2EXMIDP,2023-01-28,36,0.00,0.000
2023-01-28T17:00:00Z,APXMIDP,2023-01-28,35,172.13,1251.950
2023-01-28T17:00:00Z,N2EXMIDP,2023-01-28,35,0.00,0.000
2023-01-28T16:30:00Z,APXMIDP,2023-01-28,34,173.85,1409.700
2023-01-28T16:30:00Z,N2EXMIDP,2023-01-28,34,0.00,0.000
2023-01-28T16:00:00Z,APXMIDP,2023-01-28,33,146.66,1577.900
2023-01-28T16:00:00Z,N2EXMIDP,2023-01-28,33,0.00,0.000
2023-01-28T15:30:00Z,APXMIDP,2023-01-28,32,165.79,1155.000
2023-01-28T15:30:00Z,N2EXMIDP,2023-01-28,32,0.00,0.000
2023-01-28T15:00:00Z,APXMIDP,2023-01-28,31,154.49,1172.950
2023-01-28T15:00:00Z,N2EXMIDP,2023-01-28,31,0.00,0.000
2023-01-28T14:30:00Z,APXMIDP,2023-01-28,30,145.65,1558.000
2023-01-28T14:30:00Z,N2EXMIDP,2023-01-28,30,0.00,0.000
2023-01-28T14:00:00Z,APXMIDP,2023-01-28,29,151.33,1424.650
2023-01-28T14:00:00Z,N2EXMIDP,2023-01-28,29,0.00,0.000
2023-01-28T13:30:00Z,APXMIDP,2023-01-28,28,144.79,1392.900
2023-01-28T13:30:00Z,N2EXMIDP,2023-01-28,28,0.00,0.000
2023-01-28T13:00:00Z,APXMIDP,2023-01-28,27,139.72,1386.000
2023-01-28T13:00:00Z,N2EXMIDP,2023-01-28,27,0.00,0.000
2023-01-28T12:30:00Z,APXMIDP,2023-01-28,26,144.59,1331.000
2023-01-28T12:30:00Z,N2EXMIDP,2023-01-28,26,0.00,0.000
2023-01-28T12:00:00Z,APXMIDP,2023-01-28,25,143.74,1273.150
2023-01-28T12:00:00Z,N2EXMIDP,2023-01-28,25,0.00,0.000
2023-01-28T11:30:00Z,APXMIDP,2023-01-28,24,142.32,1417.650
2023-01-28T11:30:00Z,N2EXMIDP,2023-01-28,24,0.00,0.000
2023-01-28T11:00:00Z,APXMIDP,2023-01-28,23,140.16,1218.800
2023-01-28T11:00:00Z,N2EXMIDP,2023-01-28,23,0.00,0.000
2023-01-28T10:30:00Z,APXMIDP,2023-01-28,22,141.66,1409.450
2023-01-28T10:30:00Z,N2EXMIDP,2023-01-28,22,0.00,0.000
2023-01-28T10:00:00Z,APXMIDP,2023-01-28,21,139.59,1528.750
2023-01-28T10:00:00Z,N2EXMIDP,2023-01-28,21,0.00,0.000
2023-01-28T09:30:00Z,APXMIDP,2023-01-28,20,124.68,1094.350
2023-01-28T09:30:00Z,N2EXMIDP,2023-01-28,20,0.00,0.000
2023-01-28T09:00:00Z,APXMIDP,2023-01-28,19,112.81,826.150
2023-01-28T09:00:00Z,N2EXMIDP,2023-01-28,19,0.00,0.000
2023-01-28T08:30:00Z,APXMIDP,2023-01-28,18,130.44,631.150
2023-01-28T08:30:00Z,N2EXMIDP,2023-01-28,18,0.00,0.000
2023-01-28T08:00:00Z,APXMIDP,2023-01-28,17,115.76,510.550
2023-01-28T08:00:00Z,N2EXMIDP,2023-01-28,17,0.00,0.000
2023-01-28T07:30:00Z,APXMIDP,2023-01-28,16,0.00,0.000
2023-01-28T07:30:00Z,N2EXMIDP,2023-01-28,16,0.00,0.000
2023-01-28T07:00:00Z,APXMIDP,2023-01-28,15,0.00,0.000
2023-01-28T07:00:00Z,N2EXMIDP,2023-01-28,15,0.00,0.000
2023-01-28T06:30:00Z,APXMIDP,2023-01-28,14,0.00,0.000
2023-01-28T06:30:00Z,N2EXMIDP,2023-01-28,14,0.00,0.000
2023-01-28T06:00:00Z,APXMIDP,2023-01-28,13,0.00,0.000
2023-01-28T06:00:00Z,N2EXMIDP,2023-01-28,13,0.00,0.000
2023-01-28T05:30:00Z,APXMIDP,2023-01-28,12,0.00,0.000
2023-01-28T05:30:00Z,N2EXMIDP,2023-01-28,12,0.00,0.000
2023-01-28T05:00:00Z,APXMIDP,2023-01-28,11,142.40,30.000
2023-01-28T05:00:00Z,N2EXMIDP,2023-01-28,11,0.00,0.000
2023-01-28T04:30:00Z,APXMIDP,2023-01-28,10,115.30,32.500
2023-01-28T04:30:00Z,N2EXMIDP,2023-01-28,10,0.00,0.000
2023-01-28T04:00:00Z,APXMIDP,2023-01-28,9,0.00,0.000
2023-01-28T04:00:00Z,N2EXMIDP,2023-01-28,9,0.00,0.000
2023-01-28T03:30:00Z,APXMIDP,2023-01-28,8,0.00,0.000
2023-01-28T03:30:00Z,N2EXMIDP,2023-01-28,8,0.00,0.000
2023-01-28T03:00:00Z,APXMIDP,2023-01-28,7,115.73,31.600
2023-01-28T03:00:00Z,N2EXMIDP,2023-01-28,7,0.00,0.000
2023-01-28T02:30:00Z,APXMIDP,2023-01-28,6,134.89,83.000
2023-01-28T02:30:00Z,N2EXMIDP,2023-01-28,6,0.00,0.000
2023-01-28T02:00:00Z,APXMIDP,2023-01-28,5,132.32,75.500
2023-01-28T02:00:00Z,N2EXMIDP,2023-01-28,5,0.00,0.000
2023-01-28T01:30:00Z,APXMIDP,2023-01-28,4,133.13,68.000
2023-01-28T01:30:00Z,N2EXMIDP,2023-01-28,4,0.00,0.000
2023-01-28T01:00:00Z,APXMIDP,2023-01-28,3,133.14,73.700
2023-01-28T01:00:00Z,N2EXMIDP,2023-01-28,3,0.00,0.000
2023-01-28T00:30:00Z,APXMIDP,2023-01-28,2,140.97,172.650
2023-01-28T00:30:00Z,N2EXMIDP,2023-01-28,2,0.00,0.000
2023-01-28T00:00:00Z,APXMIDP,2023-01-28,1,130.28,266.300
2023-01-28T00:00:00Z,N2EXMIDP,2023-01-28,1,0.00,0.000
2023-01-27T23:30:00Z,APXMIDP,2023-01-27,48,139.74,220.600
2023-01-27T23:30:00Z,N2EXMIDP,2023-01-27,48,0.00,0.000
2023-01-27T23:00:00Z,APXMIDP,2023-01-27,47,130.59,346.400
2023-01-27T23:00:00Z,N2EXMIDP,2023-01-27,47,0.00,0.000
2023-01-27T22:30:00Z,APXMIDP,2023-01-27,46,137.99,1417.050
2023-01-27T22:30:00Z,N2EXMIDP,2023-01-27,46,0.00,0.000
2023-01-27T22:00:00Z,APXMIDP,2023-01-27,45,153.21,1560.550
2023-01-27T22:00:00Z,N2EXMIDP,2023-01-27,45,0.00,0.000
2023-01-27T21:30:00Z,APXMIDP,2023-01-27,44,138.94,1435.950
2023-01-27T21:30:00Z,N2EXMIDP,2023-01-27,44,0.00,0.000
2023-01-27T21:00:00Z,APXMIDP,2023-01-27,43,154.09,1449.600
2023-01-27T21:00:00Z,N2EXMIDP,2023-01-27,43,0.00,0.000
2023-01-27T20:30:00Z,APXMIDP,2023-01-27,42,136.51,1004.200
2023-01-27T20:30:00Z,N2EXMIDP,2023-01-27,42,0.00,0.000
2023-01-27T20:00:00Z,APXMIDP,2023-01-27,41,155.69,1284.300
2023-01-27T20:00:00Z,N2EXMIDP,2023-01-27,41,0.00,0.000
2023-01-27T19:30:00Z,APXMIDP,2023-01-27,40,142.58,1042.750
2023-01-27T19:30:00Z,N2EXMIDP,2023-01-27,40,0.00,0.000
2023-01-27T19:00:00Z,APXMIDP,2023-01-27,39,169.43,1702.000
2023-01-27T19:00:00Z,N2EXMIDP,2023-01-27,39,0.00,0.000
2023-01-27T18:30:00Z,APXMIDP,2023-01-27,38,171.96,1773.850
2023-01-27T18:30:00Z,N2EXMIDP,2023-01-27,38,0.00,0.000
2023-01-27T18:00:00Z,APXMIDP,2023-01-27,37,175.65,2106.400
2023-01-27T18:00:00Z,N2EXMIDP,2023-01-27,37,0.00,0.000
2023-01-27T17:30:00Z,APXMIDP,2023-01-27,36,166.69,1804.900
2023-01-27T17:30:00Z,N2EXMIDP,2023-01-27,36,0.00,0.000
2023-01-27T17:00:00Z,APXMIDP,2023-01-27,35,165.69,1706.050
2023-01-27T17:00:00Z,N2EXMIDP,2023-01-27,35,0.00,0.000
2023-01-27T16:30:00Z,APXMIDP,2023-01-27,34,167.21,1947.450
2023-01-27T16:30:00Z,N2EXMIDP,2023-01-27,34,0.00,0.000
2023-01-27T16:00:00Z,APXMIDP,2023-01-27,33,151.51,1891.200
2023-01-27T16:00:00Z,N2EXMIDP,2023-01-27,33,0.00,0.000
2023-01-27T15:30:00Z,APXMIDP,2023-01-27,32,159.55,1894.900
2023-01-27T15:30:00Z,N2EXMIDP,2023-01-27,32,0.00,0.000
2023-01-27T15:00:00Z,APXMIDP,2023-01-27,31,153.87,1692.300
2023-01-27T15:00:00Z,N2EXMIDP,2023-01-27,31,0.00,0.000
2023-01-27T14:30:00Z,APXMIDP,2023-01-27,30,158.28,1897.500
2023-01-27T14:30:00Z,N2EXMIDP,2023-01-27,30,0.00,0.000
2023-01-27T14:00:00Z,APXMIDP,2023-01-27,29,160.10,2063.100
2023-01-27T14:00:00Z,N2EXMIDP,2023-01-27,29,0.00,0.000
2023-01-27T13:30:00Z,APXMIDP,2023-01-27,28,155.07,2115.550
2023-01-27T13:30:00Z,N2EXMIDP,2023-01-27,28,0.00,0.000
2023-01-27T13:00:00Z,APXMIDP,2023-01-27,27,171.34,2254.300
2023-01-27T13:00:00Z,N2EXMIDP,2023-01-27,27,0.00,0.000
2023-01-27T12:30:00Z,APXMIDP,2023-01-27,26,155.71,1590.800
2023-01-27T12:30:00Z,N2EXMIDP,2023-01-27,26,0.00,0.000
2023-01-27T12:00:00Z,APXMIDP,2023-01-27,25,156.43,1496.150
2023-01-27T12:00:00Z,N2EXMIDP,2023-01-27,25,0.00,0.000
2023-01-27T11:30:00Z,APXMIDP,2023-01-27,24,152.90,1566.850
2023-01-27T11:30:00Z,N2EXMIDP,2023-01-27,24,0.00,0.000
2023-01-27T11:00:00Z,APXMIDP,2023-01-27,23,166.23,1474.250
2023-01-27T11:00:00Z,N2EXMIDP,2023-01-27,23,0.00,0.000
2023-01-27T10:30:00Z,APXMIDP,2023-01-27,22,164.56,2208.400
2023-01-27T10:30:00Z,N2EXMIDP,2023-01-27,22,0.00,0.000
2023-01-27T10:00:00Z,APXMIDP,2023-01-27,21,169.96,1887.250
2023-01-27T10:00:00Z,N2EXMIDP,2023-01-27,21,0.00,0.000
2023-01-27T09:30:00Z,APXMIDP,2023-01-27,20,179.04,1755.850
2023-01-27T09:30:00Z,N2EXMIDP,2023-01-27,20,0.00,0.000
2023-01-27T09:00:00Z,APXMIDP,2023-01-27,19,181.09,1889.850
2023-01-27T09:00:00Z,N2EXMIDP,2023-01-27,19,0.00,0.000
2023-01-27T08:30:00Z,APXMIDP,2023-01-27,18,179.15,1642.600
2023-01-27T08:30:00Z,N2EXMIDP,2023-01-27,18,0.00,0.000
2023-01-27T08:00:00Z,APXMIDP,2023-01-27,17,165.39,1564.800
2023-01-27T08:00:00Z,N2EXMIDP,2023-01-27,17,0.00,0.000
2023-01-27T07:30:00Z,APXMIDP,2023-01-27,16,188.93,1301.450
2023-01-27T07:30:00Z,N2EXMIDP,2023-01-27,16,0.00,0.000
2023-01-27T07:00:00Z,APXMIDP,2023-01-27,15,133.80,1468.750
2023-01-27T07:00:00Z,N2EXMIDP,2023-01-27,15,0.00,0.000
2023-01-27T06:30:00Z,APXMIDP,2023-01-27,14,137.21,1386.700
2023-01-27T06:30:00Z,N2EXMIDP,2023-01-27,14,0.00,0.000
2023-01-27T06:00:00Z,APXMIDP,2023-01-27,13,151.13,969.650
2023-01-27T06:00:00Z,N2EXMIDP,2023-01-27,13,0.00,0.000
2023-01-27T05:30:00Z,APXMIDP,2023-01-27,12,131.82,987.800
