PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2019-03-31T00:58:09Z,Wind generation,Wind Onshore,1593.551,2019-03-30T23:30:00Z,2019-03-30,48
2019-03-31T00:58:09Z,Wind generation,Wind Offshore,1339.423,2019-03-30T23:30:00Z,2019-03-30,48
2019-03-31T00:58:09Z,Solar generation,Solar,0.000,2019-03-30T23:30:00Z,2019-03-30,48
2019-03-31T00:28:11Z,Wind generation,Wind Onshore,1640.200,2019-03-30T23:00:00Z,2019-03-30,47
2019-03-31T00:28:11Z,Wind generation,Wind Offshore,1356.064,2019-03-30T23:00:00Z,2019-03-30,47
2019-03-31T00:28:11Z,Solar generation,Solar,0.000,2019-03-30T23:00:00Z,2019-03-30,47
2019-03-30T23:58:10Z,Wind generation,Wind Onshore,1710.778,2019-03-30T22:30:00Z,2019-03-30,46
2019-03-30T23:58:10Z,Wind generation,Wind Offshore,1210.157,2019-03-30T22:30:00Z,2019-03-30,46
2019-03-30T23:58:10Z,Solar generation,Solar,0.000,2019-03-30T22:30:00Z,2019-03-30,46
2019-03-30T23:28:12Z,Wind generation,Wind Onshore,1762.037,2019-03-30T22:00:00Z,2019-03-30,45
2019-03-30T23:28:12Z,Wind generation,Wind Offshore,957.412,2019-03-30T22:00:00Z,2019-03-30,45
2019-03-30T23:28:12Z,Solar generation,Solar,0.000,2019-03-30T22:00:00Z,2019-03-30,45
2019-03-30T22:58:11Z,Wind generation,Wind Onshore,1761.774,2019-03-30T21:30:00Z,2019-03-30,44
2019-03-30T22:58:11Z,Wind generation,Wind Offshore,916.086,2019-03-30T21:30:00Z,2019-03-30,44
2019-03-30T22:58:11Z,Solar generation,Solar,0.000,2019-03-30T21:30:00Z,2019-03-30,44
2019-03-30T22:28:10Z,Wind generation,Wind Onshore,1738.810,2019-03-30T21:00:00Z,2019-03-30,43
2019-03-30T22:28:10Z,Wind generation,Wind Offshore,899.906,2019-03-30T21:00:00Z,2019-03-30,43
2019-03-30T22:28:10Z,Solar generation,Solar,1.000,2019-03-30T21:00:00Z,2019-03-30,43
2019-03-30T21:58:09Z,Wind generation,Wind Onshore,1696.610,2019-03-30T20:30:00Z,2019-03-30,42
2019-03-30T21:58:09Z,Wind generation,Wind Offshore,791.561,2019-03-30T20:30:00Z,2019-03-30,42
2019-03-30T21:58:09Z,Solar generation,Solar,1.000,2019-03-30T20:30:00Z,2019-03-30,42
2019-03-30T21:28:10Z,Wind generation,Wind Onshore,1802.962,2019-03-30T20:00:00Z,2019-03-30,41
2019-03-30T21:28:10Z,Wind generation,Wind Offshore,784.503,2019-03-30T20:00:00Z,2019-03-30,41
2019-03-30T21:28:10Z,Solar generation,Solar,1.000,2019-03-30T20:00:00Z,2019-03-30,41
2019-03-30T20:58:09Z,Wind generation,Wind Onshore,2001.672,2019-03-30T19:30:00Z,2019-03-30,40
2019-03-30T20:58:09Z,Wind generation,Wind Offshore,744.473,2019-03-30T19:30:00Z,2019-03-30,40
2019-03-30T20:58:09Z,Solar generation,Solar,2.000,2019-03-30T19:30:00Z,2019-03-30,40
2019-03-30T20:28:10Z,Wind generation,Wind Onshore,1944.640,2019-03-30T19:00:00Z,2019-03-30,39
2019-03-30T20:28:10Z,Wind generation,Wind Offshore,810.732,2019-03-30T19:00:00Z,2019-03-30,39
2019-03-30T20:28:10Z,Solar generation,Solar,5.000,2019-03-30T19:00:00Z,2019-03-30,39
2019-03-30T19:58:09Z,Wind generation,Wind Onshore,2015.918,2019-03-30T18:30:00Z,2019-03-30,38
2019-03-30T19:58:09Z,Wind generation,Wind Offshore,853.337,2019-03-30T18:30:00Z,2019-03-30,38
2019-03-30T19:58:09Z,Solar generation,Solar,10.000,2019-03-30T18:30:00Z,2019-03-30,38
2019-03-30T19:28:10Z,Wind generation,Wind Onshore,2160.401,2019-03-30T18:00:00Z,2019-03-30,37
2019-03-30T19:28:10Z,Wind generation,Wind Offshore,816.511,2019-03-30T18:00:00Z,2019-03-30,37
2019-03-30T19:28:10Z,Solar generation,Solar,124.000,2019-03-30T18:00:00Z,2019-03-30,37
2019-03-30T18:58:12Z,Wind generation,Wind Onshore,2441.631,2019-03-30T17:30:00Z,2019-03-30,36
2019-03-30T18:58:12Z,Wind generation,Wind Offshore,773.637,2019-03-30T17:30:00Z,2019-03-30,36
2019-03-30T18:58:12Z,Solar generation,Solar,548.000,2019-03-30T17:30:00Z,2019-03-30,36
2019-03-30T18:28:11Z,Wind generation,Wind Onshore,2670.111,2019-03-30T17:00:00Z,2019-03-30,35
2019-03-30T18:28:11Z,Wind generation,Wind Offshore,712.385,2019-03-30T17:00:00Z,2019-03-30,35
2019-03-30T18:28:11Z,Solar generation,Solar,1170.000,2019-03-30T17:00:00Z,2019-03-30,35
2019-03-30T17:58:09Z,Wind generation,Wind Onshore,2972.695,2019-03-30T16:30:00Z,2019-03-30,34
2019-03-30T17:58:09Z,Wind generation,Wind Offshore,700.816,2019-03-30T16:30:00Z,2019-03-30,34
2019-03-30T17:58:09Z,Solar generation,Solar,1980.000,2019-03-30T16:30:00Z,2019-03-30,34
2019-03-30T17:28:10Z,Wind generation,Wind Onshore,2897.766,2019-03-30T16:00:00Z,2019-03-30,33
2019-03-30T17:28:10Z,Wind generation,Wind Offshore,608.476,2019-03-30T16:00:00Z,2019-03-30,33
2019-03-30T17:28:10Z,Solar generation,Solar,2800.000,2019-03-30T16:00:00Z,2019-03-30,33
2019-03-30T16:58:10Z,Wind generation,Wind Onshore,2945.210,2019-03-30T15:30:00Z,2019-03-30,32
2019-03-30T16:58:10Z,Wind generation,Wind Offshore,532.991,2019-03-30T15:30:00Z,2019-03-30,32
2019-03-30T16:58:10Z,Solar generation,Solar,3570.000,2019-03-30T15:30:00Z,2019-03-30,32
2019-03-30T16:28:10Z,Wind generation,Wind Onshore,2987.768,2019-03-30T15:00:00Z,2019-03-30,31
2019-03-30T16:28:10Z,Wind generation,Wind Offshore,516.522,2019-03-30T15:00:00Z,2019-03-30,31
2019-03-30T16:28:10Z,Solar generation,Solar,4400.000,2019-03-30T15:00:00Z,2019-03-30,31
2019-03-30T15:58:09Z,Wind generation,Wind Onshore,2960.764,2019-03-30T14:30:00Z,2019-03-30,30
2019-03-30T15:58:09Z,Wind generation,Wind Offshore,505.064,2019-03-30T14:30:00Z,2019-03-30,30
2019-03-30T15:58:09Z,Solar generation,Solar,5140.000,2019-03-30T14:30:00Z,2019-03-30,30
2019-03-30T15:28:10Z,Wind generation,Wind Onshore,3028.356,2019-03-30T14:00:00Z,2019-03-30,29
2019-03-30T15:28:10Z,Wind generation,Wind Offshore,491.132,2019-03-30T14:00:00Z,2019-03-30,29
2019-03-30T15:28:10Z,Solar generation,Solar,5650.000,2019-03-30T14:00:00Z,2019-03-30,29
2019-03-30T14:58:11Z,Wind generation,Wind Onshore,2957.497,2019-03-30T13:30:00Z,2019-03-30,28
