PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2019-03-10T00:58:13Z,Wind generation,Wind Onshore,2412.971,2019-03-09T23:30:00Z,2019-03-09,48
2019-03-10T00:58:13Z,Wind generation,Wind Offshore,1317.301,2019-03-09T23:30:00Z,2019-03-09,48
2019-03-10T00:58:13Z,Solar generation,Solar,0.000,2019-03-09T23:30:00Z,2019-03-09,48
2019-03-10T00:28:12Z,Wind generation,Wind Onshore,2452.106,2019-03-09T23:00:00Z,2019-03-09,47
2019-03-10T00:28:12Z,Wind generation,Wind Offshore,1342.304,2019-03-09T23:00:00Z,2019-03-09,47
2019-03-10T00:28:12Z,Solar generation,Solar,0.000,2019-03-09T23:00:00Z,2019-03-09,47
2019-03-09T23:58:12Z,Wind generation,Wind Onshore,2488.557,2019-03-09T22:30:00Z,2019-03-09,46
2019-03-09T23:58:12Z,Wind generation,Wind Offshore,1540.488,2019-03-09T22:30:00Z,2019-03-09,46
2019-03-09T23:58:12Z,Solar generation,Solar,0.000,2019-03-09T22:30:00Z,2019-03-09,46
2019-03-09T23:28:12Z,Wind generation,Wind Onshore,2449.987,2019-03-09T22:00:00Z,2019-03-09,45
2019-03-09T23:28:12Z,Wind generation,Wind Offshore,1855.585,2019-03-09T22:00:00Z,2019-03-09,45
2019-03-09T23:28:12Z,Solar generation,Solar,0.000,2019-03-09T22:00:00Z,2019-03-09,45
2019-03-09T22:58:11Z,Wind generation,Wind Onshore,2685.993,2019-03-09T21:30:00Z,2019-03-09,44
2019-03-09T22:58:11Z,Wind generation,Wind Offshore,2012.029,2019-03-09T21:30:00Z,2019-03-09,44
2019-03-09T22:58:11Z,Solar generation,Solar,0.000,2019-03-09T21:30:00Z,2019-03-09,44
2019-03-09T22:28:11Z,Wind generation,Wind Onshore,3179.300,2019-03-09T21:00:00Z,2019-03-09,43
2019-03-09T22:28:11Z,Wind generation,Wind Offshore,2467.491,2019-03-09T21:00:00Z,2019-03-09,43
2019-03-09T22:28:11Z,Solar generation,Solar,0.000,2019-03-09T21:00:00Z,2019-03-09,43
2019-03-09T21:58:13Z,Wind generation,Wind Onshore,3975.495,2019-03-09T20:30:00Z,2019-03-09,42
2019-03-09T21:58:13Z,Wind generation,Wind Offshore,2791.341,2019-03-09T20:30:00Z,2019-03-09,42
2019-03-09T21:58:13Z,Solar generation,Solar,1.000,2019-03-09T20:30:00Z,2019-03-09,42
2019-03-09T21:28:11Z,Wind generation,Wind Onshore,4171.539,2019-03-09T20:00:00Z,2019-03-09,41
2019-03-09T21:28:11Z,Wind generation,Wind Offshore,3061.659,2019-03-09T20:00:00Z,2019-03-09,41
2019-03-09T21:28:11Z,Solar generation,Solar,1.000,2019-03-09T20:00:00Z,2019-03-09,41
2019-03-09T20:58:11Z,Wind generation,Wind Onshore,4517.449,2019-03-09T19:30:00Z,2019-03-09,40
2019-03-09T20:58:11Z,Wind generation,Wind Offshore,3041.946,2019-03-09T19:30:00Z,2019-03-09,40
2019-03-09T20:58:11Z,Solar generation,Solar,1.000,2019-03-09T19:30:00Z,2019-03-09,40
2019-03-09T20:28:13Z,Wind generation,Wind Onshore,4655.886,2019-03-09T19:00:00Z,2019-03-09,39
2019-03-09T20:28:13Z,Wind generation,Wind Offshore,3282.064,2019-03-09T19:00:00Z,2019-03-09,39
2019-03-09T20:28:13Z,Solar generation,Solar,1.000,2019-03-09T19:00:00Z,2019-03-09,39
2019-03-09T19:58:13Z,Wind generation,Wind Onshore,4976.794,2019-03-09T18:30:00Z,2019-03-09,38
2019-03-09T19:58:13Z,Wind generation,Wind Offshore,3719.805,2019-03-09T18:30:00Z,2019-03-09,38
2019-03-09T19:58:13Z,Solar generation,Solar,1.000,2019-03-09T18:30:00Z,2019-03-09,38
2019-03-09T19:28:13Z,Wind generation,Wind Onshore,5284.411,2019-03-09T18:00:00Z,2019-03-09,37
2019-03-09T19:28:13Z,Wind generation,Wind Offshore,4375.036,2019-03-09T18:00:00Z,2019-03-09,37
2019-03-09T19:28:13Z,Solar generation,Solar,0.000,2019-03-09T18:00:00Z,2019-03-09,37
2019-03-09T18:58:12Z,Wind generation,Wind Onshore,5855.145,2019-03-09T17:30:00Z,2019-03-09,36
2019-03-09T18:58:12Z,Wind generation,Wind Offshore,4270.845,2019-03-09T17:30:00Z,2019-03-09,36
2019-03-09T18:58:12Z,Solar generation,Solar,22.000,2019-03-09T17:30:00Z,2019-03-09,36
2019-03-09T18:28:13Z,Wind generation,Wind Onshore,5966.648,2019-03-09T17:00:00Z,2019-03-09,35
2019-03-09T18:28:13Z,Wind generation,Wind Offshore,4163.796,2019-03-09T17:00:00Z,2019-03-09,35
2019-03-09T18:28:13Z,Solar generation,Solar,223.000,2019-03-09T17:00:00Z,2019-03-09,35
2019-03-09T17:58:11Z,Wind generation,Wind Onshore,5927.373,2019-03-09T16:30:00Z,2019-03-09,34
2019-03-09T17:58:11Z,Wind generation,Wind Offshore,4383.496,2019-03-09T16:30:00Z,2019-03-09,34
2019-03-09T17:58:11Z,Solar generation,Solar,573.000,2019-03-09T16:30:00Z,2019-03-09,34
2019-03-09T17:28:12Z,Wind generation,Wind Onshore,6013.808,2019-03-09T16:00:00Z,2019-03-09,33
2019-03-09T17:28:12Z,Wind generation,Wind Offshore,4663.002,2019-03-09T16:00:00Z,2019-03-09,33
2019-03-09T17:28:12Z,Solar generation,Solar,1130.000,2019-03-09T16:00:00Z,2019-03-09,33
2019-03-09T16:58:13Z,Wind generation,Wind Onshore,6303.502,2019-03-09T15:30:00Z,2019-03-09,32
2019-03-09T16:58:13Z,Wind generation,Wind Offshore,4684.110,2019-03-09T15:30:00Z,2019-03-09,32
2019-03-09T16:58:13Z,Solar generation,Solar,1840.000,2019-03-09T15:30:00Z,2019-03-09,32
2019-03-09T16:28:11Z,Wind generation,Wind Onshore,6178.347,2019-03-09T15:00:00Z,2019-03-09,31
2019-03-09T16:28:11Z,Wind generation,Wind Offshore,4941.748,2019-03-09T15:00:00Z,2019-03-09,31
2019-03-09T16:28:11Z,Solar generation,Solar,2610.000,2019-03-09T15:00:00Z,2019-03-09,31
2019-03-09T15:58:13Z,Wind generation,Wind Onshore,6218.891,2019-03-09T14:30:00Z,2019-03-09,30
2019-03-09T15:58:13Z,Wind generation,Wind Offshore,5054.622,2019-03-09T14:30:00Z,2019-03-09,30
2019-03-09T15:58:13Z,Solar generation,Solar,3330.000,2019-03-09T14:30:00Z,2019-03-09,30
2019-03-09T15:28:13Z,Wind generation,Wind Onshore,6266.857,2019-03-09T14:00:00Z,2019-03-09,29
2019-03-09T15:28:13Z,Wind generation,Wind Offshore,5075.407,2019-03-09T14:00:00Z,2019-03-09,29
2019-03-09T15:28:13Z,Solar generation,Solar,4050.000,2019-03-09T14:00:00Z,2019-03-09,29
2019-03-09T14:58:13Z,Wind generation,Wind Onshore,6343.275,2019-03-09T13:30:00Z,2019-03-09,28
2019-03-09T14:58:13Z,Wind generation,Wind Offshore,4990.883,2019-03-09T13:30:00Z,2019-03-09,28
2019-03-09T14:58:13Z,Solar generation,Solar,4520.000,2019-03-09T13:30:00Z,2019-03-09,28
2019-03-09T14:28:13Z,Wind generation,Wind Onshore,6456.261,2019-03-09T13:00:00Z,2019-03-09,27
2019-03-09T14:28:13Z,Wind generation,Wind Offshore,4859.638,2019-03-09T13:00:00Z,2019-03-09,27
2019-03-09T14:28:13Z,Solar generation,Solar,4960.000,2019-03-09T13:00:00Z,2019-03-09,27
2019-03-09T13:58:12Z,Wind generation,Wind Onshore,6559.070,2019-03-09T12:30:00Z,2019-03-09,26
2019-03-09T13:58:12Z,Wind generation,Wind Offshore,4486.101,2019-03-09T12:30:00Z,2019-03-09,26
2019-03-09T13:58:12Z,Solar generation,Solar,5370.000,2019-03-09T12:30:00Z,2019-03-09,26
2019-03-09T13:28:12Z,Wind generation,Wind Onshore,6485.329,2019-03-09T12:00:00Z,2019-03-09,25
