PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2018-12-23T00:58:10Z,Wind generation,Wind Onshore,2298.982,2018-12-22T23:30:00Z,2018-12-22,48
2018-12-23T00:58:10Z,Wind generation,Wind Offshore,1912.167,2018-12-22T23:30:00Z,2018-12-22,48
2018-12-23T00:58:10Z,Solar generation,Solar,0.000,2018-12-22T23:30:00Z,2018-12-22,48
2018-12-23T00:28:11Z,Wind generation,Wind Onshore,2465.858,2018-12-22T23:00:00Z,2018-12-22,47
2018-12-23T00:28:11Z,Wind generation,Wind Offshore,2114.543,2018-12-22T23:00:00Z,2018-12-22,47
2018-12-23T00:28:11Z,Solar generation,Solar,0.000,2018-12-22T23:00:00Z,2018-12-22,47
2018-12-22T23:58:10Z,Wind generation,Wind Onshore,2629.170,2018-12-22T22:30:00Z,2018-12-22,46
2018-12-22T23:58:10Z,Wind generation,Wind Offshore,2251.234,2018-12-22T22:30:00Z,2018-12-22,46
2018-12-22T23:58:10Z,Solar generation,Solar,0.000,2018-12-22T22:30:00Z,2018-12-22,46
2018-12-22T23:28:12Z,Wind generation,Wind Onshore,2770.984,2018-12-22T22:00:00Z,2018-12-22,45
2018-12-22T23:28:12Z,Wind generation,Wind Offshore,2400.297,2018-12-22T22:00:00Z,2018-12-22,45
2018-12-22T23:28:12Z,Solar generation,Solar,0.000,2018-12-22T22:00:00Z,2018-12-22,45
2018-12-22T22:58:10Z,Wind generation,Wind Onshore,2920.956,2018-12-22T21:30:00Z,2018-12-22,44
2018-12-22T22:58:10Z,Wind generation,Wind Offshore,2653.024,2018-12-22T21:30:00Z,2018-12-22,44
2018-12-22T22:58:10Z,Solar generation,Solar,0.000,2018-12-22T21:30:00Z,2018-12-22,44
2018-12-22T22:28:10Z,Wind generation,Wind Onshore,3188.477,2018-12-22T21:00:00Z,2018-12-22,43
2018-12-22T22:28:10Z,Wind generation,Wind Offshore,2616.755,2018-12-22T21:00:00Z,2018-12-22,43
2018-12-22T22:28:10Z,Solar generation,Solar,0.000,2018-12-22T21:00:00Z,2018-12-22,43
2018-12-22T21:58:09Z,Wind generation,Wind Onshore,3255.414,2018-12-22T20:30:00Z,2018-12-22,42
2018-12-22T21:58:09Z,Wind generation,Wind Offshore,2682.036,2018-12-22T20:30:00Z,2018-12-22,42
2018-12-22T21:58:09Z,Solar generation,Solar,0.000,2018-12-22T20:30:00Z,2018-12-22,42
2018-12-22T21:28:10Z,Wind generation,Wind Onshore,3219.090,2018-12-22T20:00:00Z,2018-12-22,41
2018-12-22T21:28:10Z,Wind generation,Wind Offshore,2679.949,2018-12-22T20:00:00Z,2018-12-22,41
2018-12-22T21:28:10Z,Solar generation,Solar,0.000,2018-12-22T20:00:00Z,2018-12-22,41
2018-12-22T20:58:10Z,Wind generation,Wind Onshore,3436.413,2018-12-22T19:30:00Z,2018-12-22,40
2018-12-22T20:58:10Z,Wind generation,Wind Offshore,2663.980,2018-12-22T19:30:00Z,2018-12-22,40
2018-12-22T20:58:10Z,Solar generation,Solar,1.000,2018-12-22T19:30:00Z,2018-12-22,40
2018-12-22T20:28:10Z,Wind generation,Wind Onshore,3360.627,2018-12-22T19:00:00Z,2018-12-22,39
2018-12-22T20:28:10Z,Wind generation,Wind Offshore,2814.742,2018-12-22T19:00:00Z,2018-12-22,39
2018-12-22T20:28:10Z,Solar generation,Solar,0.000,2018-12-22T19:00:00Z,2018-12-22,39
2018-12-22T19:58:09Z,Wind generation,Wind Onshore,3564.538,2018-12-22T18:30:00Z,2018-12-22,38
2018-12-22T19:58:09Z,Wind generation,Wind Offshore,2746.471,2018-12-22T18:30:00Z,2018-12-22,38
2018-12-22T19:58:09Z,Solar generation,Solar,0.000,2018-12-22T18:30:00Z,2018-12-22,38
2018-12-22T19:28:11Z,Wind generation,Wind Onshore,3584.197,2018-12-22T18:00:00Z,2018-12-22,37
