PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2023-12-31T00:58:08Z,Wind generation,Wind Onshore,5845.231,2023-12-30T23:30:00Z,2023-12-30,48
2023-12-31T00:58:08Z,Wind generation,Wind Offshore,9740.435,2023-12-30T23:30:00Z,2023-12-30,48
2023-12-31T00:58:08Z,Solar generation,Solar,0.000,2023-12-30T23:30:00Z,2023-12-30,48
2023-12-31T00:28:08Z,Wind generation,Wind Onshore,5719.463,2023-12-30T23:00:00Z,2023-12-30,47
2023-12-31T00:28:08Z,Wind generation,Wind Offshore,10086.985,2023-12-30T23:00:00Z,2023-12-30,47
2023-12-31T00:28:08Z,Solar generation,Solar,0.000,2023-12-30T23:00:00Z,2023-12-30,47
2023-12-30T23:58:08Z,Wind generation,Wind Onshore,5847.076,2023-12-30T22:30:00Z,2023-12-30,46
2023-12-30T23:58:08Z,Wind generation,Wind Offshore,10008.655,2023-12-30T22:30:00Z,2023-12-30,46
2023-12-30T23:58:08Z,Solar generation,Solar,0.000,2023-12-30T22:30:00Z,2023-12-30,46
2023-12-30T23:28:08Z,Wind generation,Wind Onshore,5912.695,2023-12-30T22:00:00Z,2023-12-30,45
2023-12-30T23:28:08Z,Wind generation,Wind Offshore,10016.756,2023-12-30T22:00:00Z,2023-12-30,45
2023-12-30T23:28:08Z,Solar generation,Solar,0.000,2023-12-30T22:00:00Z,2023-12-30,45
2023-12-30T22:58:08Z,Wind generation,Wind Onshore,6156.290,2023-12-30T21:30:00Z,2023-12-30,44
2023-12-30T22:58:08Z,Wind generation,Wind Offshore,10209.418,2023-12-30T21:30:00Z,2023-12-30,44
2023-12-30T22:58:08Z,Solar generation,Solar,0.000,2023-12-30T21:30:00Z,2023-12-30,44
2023-12-30T22:28:08Z,Wind generation,Wind Onshore,6062.670,2023-12-30T21:00:00Z,2023-12-30,43
2023-12-30T22:28:08Z,Wind generation,Wind Offshore,10455.714,2023-12-30T21:00:00Z,2023-12-30,43
2023-12-30T22:28:08Z,Solar generation,Solar,0.000,2023-12-30T21:00:00Z,2023-12-30,43
2023-12-30T21:58:08Z,Wind generation,Wind Onshore,6116.195,2023-12-30T20:30:00Z,2023-12-30,42
2023-12-30T21:58:08Z,Wind generation,Wind Offshore,10305.730,2023-12-30T20:30:00Z,2023-12-30,42
2023-12-30T21:58:08Z,Solar generation,Solar,0.000,2023-12-30T20:30:00Z,2023-12-30,42
2023-12-30T21:28:08Z,Wind generation,Wind Onshore,6374.610,2023-12-30T20:00:00Z,2023-12-30,41
2023-12-30T21:28:08Z,Wind generation,Wind Offshore,10391.712,2023-12-30T20:00:00Z,2023-12-30,41
2023-12-30T21:28:08Z,Solar generation,Solar,0.000,2023-12-30T20:00:00Z,2023-12-30,41
