PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2023-04-09T01:58:08Z,Wind generation,Wind Onshore,2279.244,2023-04-08T23:30:00Z,2023-04-09,2
2023-04-09T01:58:08Z,Wind generation,Wind Offshore,760.147,2023-04-08T23:30:00Z,2023-04-09,2
2023-04-09T01:58:08Z,Solar generation,Solar,0.000,2023-04-08T23:30:00Z,2023-04-09,2
2023-04-09T01:28:09Z,Wind generation,Wind Onshore,1262.985,2023-04-08T23:00:00Z,2023-04-09,1
2023-04-09T01:28:09Z,Wind generation,Wind Offshore,52.737,2023-04-08T23:00:00Z,2023-04-09,1
2023-04-09T01:28:09Z,Solar generation,Solar,0.000,2023-04-08T23:00:00Z,2023-04-09,1
2023-04-09T00:58:08Z,Wind generation,Wind Onshore,2808.927,2023-04-08T22:30:00Z,2023-04-08,48
2023-04-09T00:58:08Z,Wind generation,Wind Offshore,1123.939,2023-04-08T22:30:00Z,2023-04-08,48
2023-04-09T00:58:08Z,Solar generation,Solar,0.000,2023-04-08T22:30:00Z,2023-04-08,48
2023-04-09T00:28:09Z,Wind generation,Wind Onshore,2731.715,2023-04-08T22:00:00Z,2023-04-08,47
2023-04-09T00:28:09Z,Wind generation,Wind Offshore,1125.046,2023-04-08T22:00:00Z,2023-04-08,47
2023-04-09T00:28:09Z,Solar generation,Solar,0.000,2023-04-08T22:00:00Z,2023-04-08,47
2023-04-08T23:58:08Z,Wind generation,Wind Onshore,1067.381,2023-04-08T21:30:00Z,2023-04-08,46
2023-04-08T23:58:08Z,Wind generation,Wind Offshore,48.611,2023-04-08T21:30:00Z,2023-04-08,46
2023-04-08T23:58:08Z,Solar generation,Solar,0.000,2023-04-08T21:30:00Z,2023-04-08,46
2023-04-08T23:28:08Z,Wind generation,Wind Onshore,2681.253,2023-04-08T21:00:00Z,2023-04-08,45
2023-04-08T23:28:08Z,Wind generation,Wind Offshore,1128.463,2023-04-08T21:00:00Z,2023-04-08,45
2023-04-08T23:28:08Z,Solar generation,Solar,0.000,2023-04-08T21:00:00Z,2023-04-08,45
2023-04-08T22:58:08Z,Wind generation,Wind Onshore,2555.751,2023-04-08T20:30:00Z,2023-04-08,44
2023-04-08T22:58:08Z,Wind generation,Wind Offshore,1138.879,2023-04-08T20:30:00Z,2023-04-08,44
2023-04-08T22:58:08Z,Solar generation,Solar,0.000,2023-04-08T20:30:00Z,2023-04-08,44
2023-04-08T22:28:09Z,Wind generation,Wind Onshore,2535.433,2023-04-08T20:00:00Z,2023-04-08,43
2023-04-08T22:28:09Z,Wind generation,Wind Offshore,1065.469,2023-04-08T20:00:00Z,2023-04-08,43
2023-04-08T22:28:09Z,Solar generation,Solar,0.000,2023-04-08T20:00:00Z,2023-04-08,43
2023-04-08T21:58:08Z,Wind generation,Wind Onshore,912.058,2023-04-08T19:30:00Z,2023-04-08,42
2023-04-08T21:58:08Z,Wind generation,Wind Offshore,44.195,2023-04-08T19:30:00Z,2023-04-08,42
2023-04-08T21:58:08Z,Solar generation,Solar,0.000,2023-04-08T19:30:00Z,2023-04-08,42
2023-04-08T21:28:09Z,Wind generation,Wind Onshore,2329.712,2023-04-08T19:00:00Z,2023-04-08,41
2023-04-08T21:28:09Z,Wind generation,Wind Offshore,1052.412,2023-04-08T19:00:00Z,2023-04-08,41
2023-04-08T21:28:09Z,Solar generation,Solar,0.000,2023-04-08T19:00:00Z,2023-04-08,41
