PublishTime,BusinessType,PsrType,Quantity,StartTime,SettlementDate,SettlementPeriod
2023-07-30T01:58:08Z,Wind generation,Wind Onshore,4080.254,2023-07-29T23:30:00Z,2023-07-30,2
2023-07-30T01:58:08Z,Wind generation,Wind Offshore,5277.907,2023-07-29T23:30:00Z,2023-07-30,2
2023-07-30T01:58:08Z,Solar generation,Solar,0.000,2023-07-29T23:30:00Z,2023-07-30,2
2023-07-30T01:28:09Z,Wind generation,Wind Onshore,4199.567,2023-07-29T23:00:00Z,2023-07-30,1
2023-07-30T01:28:09Z,Wind generation,Wind Offshore,5060.922,2023-07-29T23:00:00Z,2023-07-30,1
2023-07-30T01:28:09Z,Solar generation,Solar,0.000,2023-07-29T23:00:00Z,2023-07-30,1
2023-07-30T00:58:08Z,Wind generation,Wind Onshore,4330.500,2023-07-29T22:30:00Z,2023-07-29,48
2023-07-30T00:58:08Z,Wind generation,Wind Offshore,4428.055,2023-07-29T22:30:00Z,2023-07-29,48
2023-07-30T00:58:08Z,Solar generation,Solar,0.000,2023-07-29T22:30:00Z,2023-07-29,48
2023-07-30T00:28:09Z,Wind generation,Wind Onshore,4264.506,2023-07-29T22:00:00Z,2023-07-29,47
2023-07-30T00:28:09Z,Wind generation,Wind Offshore,4102.595,2023-07-29T22:00:00Z,2023-07-29,47
2023-07-30T00:28:09Z,Solar generation,Solar,0.000,2023-07-29T22:00:00Z,2023-07-29,47
2023-07-29T23:58:08Z,Wind generation,Wind Onshore,2128.999,2023-07-29T21:30:00Z,2023-07-29,46
2023-07-29T23:58:08Z,Wind generation,Wind Offshore,196.535,2023-07-29T21:30:00Z,2023-07-29,46
2023-07-29T23:58:08Z,Solar generation,Solar,0.000,2023-07-29T21:30:00Z,2023-07-29,46
2023-07-29T23:28:08Z,Wind generation,Wind Onshore,4389.646,2023-07-29T21:00:00Z,2023-07-29,45
2023-07-29T23:28:08Z,Wind generation,Wind Offshore,3763.051,2023-07-29T21:00:00Z,2023-07-29,45
2023-07-29T23:28:08Z,Solar generation,Solar,0.000,2023-07-29T21:00:00Z,2023-07-29,45
2023-07-29T22:58:08Z,Wind generation,Wind Onshore,4466.446,2023-07-29T20:30:00Z,2023-07-29,44
2023-07-29T22:58:08Z,Wind generation,Wind Offshore,3879.766,2023-07-29T20:30:00Z,2023-07-29,44
2023-07-29T22:58:08Z,Solar generation,Solar,0.000,2023-07-29T20:30:00Z,2023-07-29,44
2023-07-29T22:28:08Z,Wind generation,Wind Onshore,4556.028,2023-07-29T20:00:00Z,2023-07-29,43
2023-07-29T22:28:08Z,Wind generation,Wind Offshore,3903.224,2023-07-29T20:00:00Z,2023-07-29,43
2023-07-29T22:28:08Z,Solar generation,Solar,0.000,2023-07-29T20:00:00Z,2023-07-29,43
2023-07-29T21:58:08Z,Wind generation,Wind Onshore,4957.423,2023-07-29T19:30:00Z,2023-07-29,42
2023-07-29T21:58:08Z,Wind generation,Wind Offshore,3838.248,2023-07-29T19:30:00Z,2023-07-29,42
2023-07-29T21:58:08Z,Solar generation,Solar,41.000,2023-07-29T19:30:00Z,2023-07-29,42
2023-07-29T21:28:09Z,Wind generation,Wind Onshore,4916.763,2023-07-29T19:00:00Z,2023-07-29,41
2023-07-29T21:28:09Z,Wind generation,Wind Offshore,3775.041,2023-07-29T19:00:00Z,2023-07-29,41
2023-07-29T21:28:09Z,Solar generation,Solar,282.000,2023-07-29T19:00:00Z,2023-07-29,41
2023-07-29T20:58:08Z,Wind generation,Wind Onshore,5083.717,2023-07-29T18:30:00Z,2023-07-29,40
2023-07-29T20:58:08Z,Wind generation,Wind Offshore,4133.139,2023-07-29T18:30:00Z,2023-07-29,40
2023-07-29T20:58:08Z,Solar generation,Solar,665.000,2023-07-29T18:30:00Z,2023-07-29,40
2023-07-29T20:28:09Z,Wind generation,Wind Onshore,5021.933,2023-07-29T18:00:00Z,2023-07-29,39
2023-07-29T20:28:09Z,Wind generation,Wind Offshore,4052.231,2023-07-29T18:00:00Z,2023-07-29,39
2023-07-29T20:28:09Z,Solar generation,Solar,1215.000,2023-07-29T18:00:00Z,2023-07-29,39
2023-07-29T19:58:08Z,Wind generation,Wind Onshore,5261.426,2023-07-29T17:30:00Z,2023-07-29,38
2023-07-29T19:58:08Z,Wind generation,Wind Offshore,4259.037,2023-07-29T17:30:00Z,2023-07-29,38
2023-07-29T19:58:08Z,Solar generation,Solar,1830.000,2023-07-29T17:30:00Z,2023-07-29,38
2023-07-29T19:28:09Z,Wind generation,Wind Onshore,4282.396,2023-07-29T17:00:00Z,2023-07-29,37
2023-07-29T19:28:09Z,Wind generation,Wind Offshore,3341.632,2023-07-29T17:00:00Z,2023-07-29,37
2023-07-29T19:28:09Z,Solar generation,Solar,2461.000,2023-07-29T17:00:00Z,2023-07-29,37
2023-07-29T18:58:08Z,Wind generation,Wind Onshore,3209.512,2023-07-29T16:30:00Z,2023-07-29,36
2023-07-29T18:58:08Z,Wind generation,Wind Offshore,246.142,2023-07-29T16:30:00Z,2023-07-29,36
2023-07-29T18:58:08Z,Solar generation,Solar,3188.000,2023-07-29T16:30:00Z,2023-07-29,36
2023-07-29T18:28:08Z,Wind generation,Wind Onshore,5310.280,2023-07-29T16:00:00Z,2023-07-29,35
2023-07-29T18:28:08Z,Wind generation,Wind Offshore,4056.756,2023-07-29T16:00:00Z,2023-07-29,35
2023-07-29T18:28:08Z,Solar generation,Solar,3854.000,2023-07-29T16:00:00Z,2023-07-29,35
2023-07-29T17:58:08Z,Wind generation,Wind Onshore,5793.427,2023-07-29T15:30:00Z,2023-07-29,34
2023-07-29T17:58:08Z,Wind generation,Wind Offshore,4261.734,2023-07-29T15:30:00Z,2023-07-29,34
2023-07-29T17:58:08Z,Solar generation,Solar,4595.000,2023-07-29T15:30:00Z,2023-07-29,34
2023-07-29T17:28:09Z,Wind generation,Wind Onshore,5792.825,2023-07-29T15:00:00Z,2023-07-29,33
2023-07-29T17:28:09Z,Wind generation,Wind Offshore,4620.720,2023-07-29T15:00:00Z,2023-07-29,33
2023-07-29T17:28:09Z,Solar generation,Solar,5342.000,2023-07-29T15:00:00Z,2023-07-29,33
2023-07-29T16:58:08Z,Wind generation,Wind Onshore,6141.331,2023-07-29T14:30:00Z,2023-07-29,32
2023-07-29T16:58:08Z,Wind generation,Wind Offshore,4945.399,2023-07-29T14:30:00Z,2023-07-29,32
2023-07-29T16:58:08Z,Solar generation,Solar,5923.000,2023-07-29T14:30:00Z,2023-07-29,32
2023-07-29T16:28:09Z,Wind generation,Wind Onshore,6009.992,2023-07-29T14:00:00Z,2023-07-29,31
2023-07-29T16:28:09Z,Wind generation,Wind Offshore,4348.219,2023-07-29T14:00:00Z,2023-07-29,31
2023-07-29T16:28:09Z,Solar generation,Solar,6330.000,2023-07-29T14:00:00Z,2023-07-29,31
2023-07-29T15:58:08Z,Wind generation,Wind Onshore,5891.965,2023-07-29T13:30:00Z,2023-07-29,30
2023-07-29T15:58:08Z,Wind generation,Wind Offshore,3910.870,2023-07-29T13:30:00Z,2023-07-29,30
2023-07-29T15:58:08Z,Solar generation,Solar,6643.000,2023-07-29T13:30:00Z,2023-07-29,30
2023-07-29T15:28:08Z,Wind generation,Wind Onshore,5063.395,2023-07-29T13:00:00Z,2023-07-29,29
2023-07-29T15:28:08Z,Wind generation,Wind Offshore,3357.190,2023-07-29T13:00:00Z,2023-07-29,29
2023-07-29T15:28:08Z,Solar generation,Solar,6808.000,2023-07-29T13:00:00Z,2023-07-29,29
2023-07-29T14:58:08Z,Wind generation,Wind Onshore,3010.392,2023-07-29T12:30:00Z,2023-07-29,28
2023-07-29T14:58:08Z,Wind generation,Wind Offshore,227.178,2023-07-29T12:30:00Z,2023-07-29,28
2023-07-29T14:58:08Z,Solar generation,Solar,7004.000,2023-07-29T12:30:00Z,2023-07-29,28
2023-07-29T14:28:08Z,Wind generation,Wind Onshore,3010.392,2023-07-29T12:00:00Z,2023-07-29,27
2023-07-29T14:28:08Z,Wind generation,Wind Offshore,227.178,2023-07-29T12:00:00Z,2023-07-29,27
2023-07-29T14:28:08Z,Solar generation,Solar,6991.000,2023-07-29T12:00:00Z,2023-07-29,27
2023-07-29T13:58:08Z,Wind generation,Wind Onshore,4524.464,2023-07-29T11:30:00Z,2023-07-29,26
2023-07-29T13:58:08Z,Wind generation,Wind Offshore,4087.937,2023-07-29T11:30:00Z,2023-07-29,26
2023-07-29T13:58:08Z,Solar generation,Solar,6972.000,2023-07-29T11:30:00Z,2023-07-29,26
2023-07-29T13:28:08Z,Wind generation,Wind Onshore,4317.181,2023-07-29T11:00:00Z,2023-07-29,25
2023-07-29T13:28:08Z,Wind generation,Wind Offshore,3663.102,2023-07-29T11:00:00Z,2023-07-29,25
2023-07-29T13:28:08Z,Solar generation,Solar,6896.000,2023-07-29T11:00:00Z,2023-07-29,25
2023-07-29T12:58:08Z,Wind generation,Wind Onshore,4682.243,2023-07-29T10:30:00Z,2023-07-29,24
2023-07-29T12:58:08Z,Wind generation,Wind Offshore,3626.008,2023-07-29T10:30:00Z,2023-07-29,24
2023-07-29T12:58:08Z,Solar generation,Solar,6311.000,2023-07-29T10:30:00Z,2023-07-29,24
2023-07-29T12:28:08Z,Wind generation,Wind Onshore,2531.807,2023-07-29T10:00:00Z,2023-07-29,23
2023-07-29T12:28:08Z,Wind generation,Wind Offshore,183.908,2023-07-29T10:00:00Z,2023-07-29,23
2023-07-29T12:28:08Z,Solar generation,Solar,5855.000,2023-07-29T10:00:00Z,2023-07-29,23
2023-07-29T11:58:08Z,Wind generation,Wind Onshore,4262.325,2023-07-29T09:30:00Z,2023-07-29,22
2023-07-29T11:58:08Z,Wind generation,Wind Offshore,3288.679,2023-07-29T09:30:00Z,2023-07-29,22
2023-07-29T11:58:08Z,Solar generation,Solar,5293.000,2023-07-29T09:30:00Z,2023-07-29,22
2023-07-29T11:28:09Z,Wind generation,Wind Onshore,4166.752,2023-07-29T09:00:00Z,2023-07-29,21
2023-07-29T11:28:09Z,Wind generation,Wind Offshore,3535.292,2023-07-29T09:00:00Z,2023-07-29,21
2023-07-29T11:28:09Z,Solar generation,Solar,4681.000,2023-07-29T09:00:00Z,2023-07-29,21
2023-07-29T10:58:08Z,Wind generation,Wind Onshore,3679.019,2023-07-29T08:30:00Z,2023-07-29,20
2023-07-29T10:58:08Z,Wind generation,Wind Offshore,3856.219,2023-07-29T08:30:00Z,2023-07-29,20
2023-07-29T10:58:08Z,Solar generation,Solar,4066.000,2023-07-29T08:30:00Z,2023-07-29,20
2023-07-29T10:28:09Z,Wind generation,Wind Onshore,3032.521,2023-07-29T08:00:00Z,2023-07-29,19
2023-07-29T10:28:09Z,Wind generation,Wind Offshore,4078.660,2023-07-29T08:00:00Z,2023-07-29,19
2023-07-29T10:28:09Z,Solar generation,Solar,3378.000,2023-07-29T08:00:00Z,2023-07-29,19
2023-07-29T09:58:08Z,Wind generation,Wind Onshore,1716.286,2023-07-29T07:30:00Z,2023-07-29,18
2023-07-29T09:58:08Z,Wind generation,Wind Offshore,175.041,2023-07-29T07:30:00Z,2023-07-29,18
2023-07-29T09:58:08Z,Solar generation,Solar,2729.000,2023-07-29T07:30:00Z,2023-07-29,18
2023-07-29T09:28:09Z,Wind generation,Wind Onshore,2550.677,2023-07-29T07:00:00Z,2023-07-29,17
2023-07-29T09:28:09Z,Wind generation,Wind Offshore,3845.945,2023-07-29T07:00:00Z,2023-07-29,17
2023-07-29T09:28:09Z,Solar generation,Solar,2038.000,2023-07-29T07:00:00Z,2023-07-29,17
2023-07-29T08:58:08Z,Wind generation,Wind Onshore,2263.584,2023-07-29T06:30:00Z,2023-07-29,16
2023-07-29T08:58:08Z,Wind generation,Wind Offshore,3320.605,2023-07-29T06:30:00Z,2023-07-29,16
2023-07-29T08:58:08Z,Solar generation,Solar,1427.000,2023-07-29T06:30:00Z,2023-07-29,16
2023-07-29T08:28:09Z,Wind generation,Wind Onshore,1425.269,2023-07-29T06:00:00Z,2023-07-29,15
2023-07-29T08:28:09Z,Wind generation,Wind Offshore,158.791,2023-07-29T06:00:00Z,2023-07-29,15
2023-07-29T08:28:09Z,Solar generation,Solar,859.000,2023-07-29T06:00:00Z,2023-07-29,15
2023-07-29T07:58:08Z,Wind generation,Wind Onshore,2647.398,2023-07-29T05:30:00Z,2023-07-29,14
2023-07-29T07:58:08Z,Wind generation,Wind Offshore,3463.976,2023-07-29T05:30:00Z,2023-07-29,14
2023-07-29T07:58:08Z,Solar generation,Solar,430.000,2023-07-29T05:30:00Z,2023-07-29,14
2023-07-29T07:28:09Z,Wind generation,Wind Onshore,2429.184,2023-07-29T05:00:00Z,2023-07-29,13
2023-07-29T07:28:09Z,Wind generation,Wind Offshore,3715.751,2023-07-29T05:00:00Z,2023-07-29,13
2023-07-29T07:28:09Z,Solar generation,Solar,139.000,2023-07-29T05:00:00Z,2023-07-29,13
2023-07-29T06:58:08Z,Wind generation,Wind Onshore,1384.041,2023-07-29T04:30:00Z,2023-07-29,12
2023-07-29T06:58:08Z,Wind generation,Wind Offshore,147.022,2023-07-29T04:30:00Z,2023-07-29,12
2023-07-29T06:58:08Z,Solar generation,Solar,8.000,2023-07-29T04:30:00Z,2023-07-29,12
2023-07-29T06:28:09Z,Wind generation,Wind Onshore,2406.800,2023-07-29T04:00:00Z,2023-07-29,11
2023-07-29T06:28:09Z,Wind generation,Wind Offshore,3531.809,2023-07-29T04:00:00Z,2023-07-29,11
2023-07-29T06:28:09Z,Solar generation,Solar,0.000,2023-07-29T04:00:00Z,2023-07-29,11
2023-07-29T05:58:08Z,Wind generation,Wind Onshore,2300.831,2023-07-29T03:30:00Z,2023-07-29,10
2023-07-29T05:58:08Z,Wind generation,Wind Offshore,3954.990,2023-07-29T03:30:00Z,2023-07-29,10
2023-07-29T05:58:08Z,Solar generation,Solar,0.000,2023-07-29T03:30:00Z,2023-07-29,10
2023-07-29T05:28:08Z,Wind generation,Wind Onshore,2213.595,2023-07-29T03:00:00Z,2023-07-29,9
2023-07-29T05:28:08Z,Wind generation,Wind Offshore,3858.089,2023-07-29T03:00:00Z,2023-07-29,9
2023-07-29T05:28:08Z,Solar generation,Solar,0.000,2023-07-29T03:00:00Z,2023-07-29,9
2023-07-29T04:58:08Z,Wind generation,Wind Onshore,2195.548,2023-07-29T02:30:00Z,2023-07-29,8
2023-07-29T04:58:08Z,Wind generation,Wind Offshore,3961.954,2023-07-29T02:30:00Z,2023-07-29,8
2023-07-29T04:58:08Z,Solar generation,Solar,0.000,2023-07-29T02:30:00Z,2023-07-29,8
2023-07-29T04:28:09Z,Wind generation,Wind Onshore,1371.377,2023-07-29T02:00:00Z,2023-07-29,7
2023-07-29T04:28:09Z,Wind generation,Wind Offshore,140.709,2023-07-29T02:00:00Z,2023-07-29,7
2023-07-29T04:28:09Z,Solar generation,Solar,0.000,2023-07-29T02:00:00Z,2023-07-29,7
2023-07-29T03:58:08Z,Wind generation,Wind Onshore,2308.306,2023-07-29T01:30:00Z,2023-07-29,6
2023-07-29T03:58:08Z,Wind generation,Wind Offshore,4042.118,2023-07-29T01:30:00Z,2023-07-29,6
2023-07-29T03:58:08Z,Solar generation,Solar,0.000,2023-07-29T01:30:00Z,2023-07-29,6
2023-07-29T03:28:09Z,Wind generation,Wind Onshore,2167.043,2023-07-29T01:00:00Z,2023-07-29,5
2023-07-29T03:28:09Z,Wind generation,Wind Offshore,4293.683,2023-07-29T01:00:00Z,2023-07-29,5
2023-07-29T03:28:09Z,Solar generation,Solar,0.000,2023-07-29T01:00:00Z,2023-07-29,5
2023-07-29T02:58:08Z,Wind generation,Wind Onshore,2232.154,2023-07-29T00:30:00Z,2023-07-29,4
2023-07-29T02:58:08Z,Wind generation,Wind Offshore,4235.127,2023-07-29T00:30:00Z,2023-07-29,4
2023-07-29T02:58:08Z,Solar generation,Solar,0.000,2023-07-29T00:30:00Z,2023-07-29,4
2023-07-29T02:28:08Z,Wind generation,Wind Onshore,2287.708,2023-07-29T00:00:00Z,2023-07-29,3
2023-07-29T02:28:08Z,Wind generation,Wind Offshore,3871.966,2023-07-29T00:00:00Z,2023-07-29,3
2023-07-29T02:28:08Z,Solar generation,Solar,0.000,2023-07-29T00:00:00Z,2023-07-29,3
2023-07-29T01:58:08Z,Wind generation,Wind Onshore,1328.575,2023-07-28T23:30:00Z,2023-07-29,2
2023-07-29T01:58:08Z,Wind generation,Wind Offshore,138.435,2023-07-28T23:30:00Z,2023-07-29,2
2023-07-29T01:58:08Z,Solar generation,Solar,0.000,2023-07-28T23:30:00Z,2023-07-29,2
2023-07-29T01:28:09Z,Wind generation,Wind Onshore,2701.474,2023-07-28T23:00:00Z,2023-07-29,1
2023-07-29T01:28:09Z,Wind generation,Wind Offshore,3900.658,2023-07-28T23:00:00Z,2023-07-29,1
2023-07-29T01:28:09Z,Solar generation,Solar,0.000,2023-07-28T23:00:00Z,2023-07-29,1
2023-07-29T00:58:08Z,Wind generation,Wind Onshore,2714.287,2023-07-28T22:30:00Z,2023-07-28,48
2023-07-29T00:58:08Z,Wind generation,Wind Offshore,4004.379,2023-07-28T22:30:00Z,2023-07-28,48
2023-07-29T00:58:08Z,Solar generation,Solar,0.000,2023-07-28T22:30:00Z,2023-07-28,48
2023-07-29T00:28:09Z,Wind generation,Wind Onshore,2880.767,2023-07-28T22:00:00Z,2023-07-28,47
2023-07-29T00:28:09Z,Wind generation,Wind Offshore,3673.850,2023-07-28T22:00:00Z,2023-07-28,47
2023-07-29T00:28:09Z,Solar generation,Solar,0.000,2023-07-28T22:00:00Z,2023-07-28,47
2023-07-28T23:58:08Z,Wind generation,Wind Onshore,2769.691,2023-07-28T21:30:00Z,2023-07-28,46
2023-07-28T23:58:08Z,Wind generation,Wind Offshore,3281.047,2023-07-28T21:30:00Z,2023-07-28,46
2023-07-28T23:58:08Z,Solar generation,Solar,0.000,2023-07-28T21:30:00Z,2023-07-28,46
2023-07-28T23:28:09Z,Wind generation,Wind Onshore,2790.903,2023-07-28T21:00:00Z,2023-07-28,45
2023-07-28T23:28:09Z,Wind generation,Wind Offshore,2985.979,2023-07-28T21:00:00Z,2023-07-28,45
2023-07-28T23:28:09Z,Solar generation,Solar,0.000,2023-07-28T21:00:00Z,2023-07-28,45
2023-07-28T22:58:07Z,Wind generation,Wind Onshore,1317.397,2023-07-28T20:30:00Z,2023-07-28,44
2023-07-28T22:58:07Z,Wind generation,Wind Offshore,135.901,2023-07-28T20:30:00Z,2023-07-28,44
2023-07-28T22:58:07Z,Solar generation,Solar,0.000,2023-07-28T20:30:00Z,2023-07-28,44
2023-07-28T22:28:09Z,Wind generation,Wind Onshore,1317.397,2023-07-28T20:00:00Z,2023-07-28,43
2023-07-28T22:28:09Z,Wind generation,Wind Offshore,135.901,2023-07-28T20:00:00Z,2023-07-28,43
2023-07-28T22:28:09Z,Solar generation,Solar,0.000,2023-07-28T20:00:00Z,2023-07-28,43
