StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2022-06-11T23:30:00Z,APXMIDP,2022-06-12,2,123.21,773.700
2022-06-11T23:30:00Z,N2EXMIDP,2022-06-12,2,0.00,0.000
2022-06-11T23:00:00Z,APXMIDP,2022-06-12,1,145.01,756.250
2022-06-11T23:00:00Z,N2EXMIDP,2022-06-12,1,0.00,0.000
2022-06-11T22:30:00Z,APXMIDP,2022-06-11,48,166.58,595.350
2022-06-11T22:30:00Z,N2EXMIDP,2022-06-11,48,0.00,0.000
2022-06-11T22:00:00Z,APXMIDP,2022-06-11,47,155.84,946.050
2022-06-11T22:00:00Z,N2EXMIDP,2022-06-11,47,0.00,0.000
2022-06-11T21:30:00Z,APXMIDP,2022-06-11,46,157.06,1136.100
2022-06-11T21:30:00Z,N2EXMIDP,2022-06-11,46,0.00,0.000
2022-06-11T21:00:00Z,APXMIDP,2022-06-11,45,159.99,951.350
2022-06-11T21:00:00Z,N2EXMIDP,2022-06-11,45,0.00,0.000
2022-06-11T20:30:00Z,APXMIDP,2022-06-11,44,150.02,843.900
2022-06-11T20:30:00Z,N2EXMIDP,2022-06-11,44,0.00,0.000
2022-06-11T20:00:00Z,APXMIDP,2022-06-11,43,145.90,1039.000
2022-06-11T20:00:00Z,N2EXMIDP,2022-06-11,43,0.00,0.000
2022-06-11T19:30:00Z,APXMIDP,2022-06-11,42,141.88,1073.300
2022-06-11T19:30:00Z,N2EXMIDP,2022-06-11,42,0.00,0.000
2022-06-11T19:00:00Z,APXMIDP,2022-06-11,41,142.14,1239.850
2022-06-11T19:00:00Z,N2EXMIDP,2022-06-11,41,0.00,0.000
2022-06-11T18:30:00Z,APXMIDP,2022-06-11,40,137.10,1165.400
2022-06-11T18:30:00Z,N2EXMIDP,2022-06-11,40,0.00,0.000
2022-06-11T18:00:00Z,APXMIDP,2022-06-11,39,134.03,1331.350
2022-06-11T18:00:00Z,N2EXMIDP,2022-06-11,39,0.00,0.000
2022-06-11T17:30:00Z,APXMIDP,2022-06-11,38,117.12,1398.350
2022-06-11T17:30:00Z,N2EXMIDP,2022-06-11,38,0.00,0.000
2022-06-11T17:00:00Z,APXMIDP,2022-06-11,37,121.53,1275.800
2022-06-11T17:00:00Z,N2EXMIDP,2022-06-11,37,0.00,0.000
2022-06-11T16:30:00Z,APXMIDP,2022-06-11,36,114.97,1312.100
2022-06-11T16:30:00Z,N2EXMIDP,2022-06-11,36,0.00,0.000
2022-06-11T16:00:00Z,APXMIDP,2022-06-11,35,110.19,1234.750
2022-06-11T16:00:00Z,N2EXMIDP,2022-06-11,35,0.00,0.000
2022-06-11T15:30:00Z,APXMIDP,2022-06-11,34,58.35,1642.850
2022-06-11T15:30:00Z,N2EXMIDP,2022-06-11,34,0.00,0.000
2022-06-11T15:00:00Z,APXMIDP,2022-06-11,33,67.34,1738.550
2022-06-11T15:00:00Z,N2EXMIDP,2022-06-11,33,0.00,0.000
2022-06-11T14:30:00Z,APXMIDP,2022-06-11,32,34.50,1604.450
2022-06-11T14:30:00Z,N2EXMIDP,2022-06-11,32,0.00,0.000
2022-06-11T14:00:00Z,APXMIDP,2022-06-11,31,40.51,1683.400
2022-06-11T14:00:00Z,N2EXMIDP,2022-06-11,31,0.00,0.000
2022-06-11T13:30:00Z,APXMIDP,2022-06-11,30,34.74,1861.200
2022-06-11T13:30:00Z,N2EXMIDP,2022-06-11,30,0.00,0.000
2022-06-11T13:00:00Z,APXMIDP,2022-06-11,29,38.32,1857.350
2022-06-11T13:00:00Z,N2EXMIDP,2022-06-11,29,0.00,0.000
2022-06-11T12:30:00Z,APXMIDP,2022-06-11,28,19.56,1631.800
2022-06-11T12:30:00Z,N2EXMIDP,2022-06-11,28,0.00,0.000
2022-06-11T12:00:00Z,APXMIDP,2022-06-11,27,21.89,1669.900
2022-06-11T12:00:00Z,N2EXMIDP,2022-06-11,27,0.00,0.000
2022-06-11T11:30:00Z,APXMIDP,2022-06-11,26,27.57,1911.250
2022-06-11T11:30:00Z,N2EXMIDP,2022-06-11,26,0.00,0.000
2022-06-11T11:00:00Z,APXMIDP,2022-06-11,25,32.34,1852.050
2022-06-11T11:00:00Z,N2EXMIDP,2022-06-11,25,0.00,0.000
2022-06-11T10:30:00Z,APXMIDP,2022-06-11,24,50.83,1912.850
2022-06-11T10:30:00Z,N2EXMIDP,2022-06-11,24,0.00,0.000
2022-06-11T10:00:00Z,APXMIDP,2022-06-11,23,55.44,2065.200
2022-06-11T10:00:00Z,N2EXMIDP,2022-06-11,23,0.00,0.000
2022-06-11T09:30:00Z,APXMIDP,2022-06-11,22,62.59,1819.600
2022-06-11T09:30:00Z,N2EXMIDP,2022-06-11,22,0.00,0.000
2022-06-11T09:00:00Z,APXMIDP,2022-06-11,21,51.99,1642.800
2022-06-11T09:00:00Z,N2EXMIDP,2022-06-11,21,0.00,0.000
2022-06-11T08:30:00Z,APXMIDP,2022-06-11,20,63.35,1606.700
2022-06-11T08:30:00Z,N2EXMIDP,2022-06-11,20,0.00,0.000
2022-06-11T08:00:00Z,APXMIDP,2022-06-11,19,69.56,1780.500
2022-06-11T08:00:00Z,N2EXMIDP,2022-06-11,19,0.00,0.000
2022-06-11T07:30:00Z,APXMIDP,2022-06-11,18,79.24,1194.400
2022-06-11T07:30:00Z,N2EXMIDP,2022-06-11,18,0.00,0.000
2022-06-11T07:00:00Z,APXMIDP,2022-06-11,17,70.69,1144.600
2022-06-11T07:00:00Z,N2EXMIDP,2022-06-11,17,0.00,0.000
2022-06-11T06:30:00Z,APXMIDP,2022-06-11,16,62.47,1077.050
2022-06-11T06:30:00Z,N2EXMIDP,2022-06-11,16,0.00,0.000
2022-06-11T06:00:00Z,APXMIDP,2022-06-11,15,63.05,936.850
2022-06-11T06:00:00Z,N2EXMIDP,2022-06-11,15,0.00,0.000
2022-06-11T05:30:00Z,APXMIDP,2022-06-11,14,50.21,571.850
2022-06-11T05:30:00Z,N2EXMIDP,2022-06-11,14,0.00,0.000
2022-06-11T05:00:00Z,APXMIDP,2022-06-11,13,40.89,525.050
2022-06-11T05:00:00Z,N2EXMIDP,2022-06-11,13,0.00,0.000
2022-06-11T04:30:00Z,APXMIDP,2022-06-11,12,10.50,766.400
2022-06-11T04:30:00Z,N2EXMIDP,2022-06-11,12,0.00,0.000
2022-06-11T04:00:00Z,APXMIDP,2022-06-11,11,-2.03,523.600
2022-06-11T04:00:00Z,N2EXMIDP,2022-06-11,11,0.00,0.000
2022-06-11T03:30:00Z,APXMIDP,2022-06-11,10,3.26,790.900
2022-06-11T03:30:00Z,N2EXMIDP,2022-06-11,10,0.00,0.000
2022-06-11T03:00:00Z,APXMIDP,2022-06-11,9,5.42,685.900
2022-06-11T03:00:00Z,N2EXMIDP,2022-06-11,9,0.00,0.000
2022-06-11T02:30:00Z,APXMIDP,2022-06-11,8,-20.26,483.450
2022-06-11T02:30:00Z,N2EXMIDP,2022-06-11,8,0.00,0.000
2022-06-11T02:00:00Z,APXMIDP,2022-06-11,7,-9.16,518.950
2022-06-11T02:00:00Z,N2EXMIDP,2022-06-11,7,0.00,0.000
2022-06-11T01:30:00Z,APXMIDP,2022-06-11,6,44.38,491.200
2022-06-11T01:30:00Z,N2EXMIDP,2022-06-11,6,0.00,0.000
2022-06-11T01:00:00Z,APXMIDP,2022-06-11,5,59.34,673.900
2022-06-11T01:00:00Z,N2EXMIDP,2022-06-11,5,0.00,0.000
2022-06-11T00:30:00Z,APXMIDP,2022-06-11,4,63.81,690.450
2022-06-11T00:30:00Z,N2EXMIDP,2022-06-11,4,0.00,0.000
2022-06-11T00:00:00Z,APXMIDP,2022-06-11,3,65.87,852.350
2022-06-11T00:00:00Z,N2EXMIDP,2022-06-11,3,0.00,0.000
2022-06-10T23:30:00Z,APXMIDP,2022-06-11,2,71.01,878.100
2022-06-10T23:30:00Z,N2EXMIDP,2022-06-11,2,0.00,0.000
2022-06-10T23:00:00Z,APXMIDP,2022-06-11,1,68.54,896.250
2022-06-10T23:00:00Z,N2EXMIDP,2022-06-11,1,0.00,0.000
2022-06-10T22:30:00Z,APXMIDP,2022-06-10,48,82.14,1125.800
2022-06-10T22:30:00Z,N2EXMIDP,2022-06-10,48,0.00,0.000
2022-06-10T22:00:00Z,APXMIDP,2022-06-10,47,79.60,1270.350
2022-06-10T22:00:00Z,N2EXMIDP,2022-06-10,47,0.00,0.000
2022-06-10T21:30:00Z,APXMIDP,2022-06-10,46,37.82,1414.850
2022-06-10T21:30:00Z,N2EXMIDP,2022-06-10,46,0.00,0.000
2022-06-10T21:00:00Z,APXMIDP,2022-06-10,45,47.64,1319.750
