StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2018-12-15T23:30:00Z,APXMIDP,2018-12-15,48,68.99,209.200
2018-12-15T23:30:00Z,N2EXMIDP,2018-12-15,48,0.00,0.000
2018-12-15T23:00:00Z,APXMIDP,2018-12-15,47,64.40,706.600
2018-12-15T23:00:00Z,N2EXMIDP,2018-12-15,47,0.00,0.000
2018-12-15T22:30:00Z,APXMIDP,2018-12-15,46,64.89,979.850
2018-12-15T22:30:00Z,N2EXMIDP,2018-12-15,46,0.00,0.000
2018-12-15T22:00:00Z,APXMIDP,2018-12-15,45,63.79,1188.400
2018-12-15T22:00:00Z,N2EXMIDP,2018-12-15,45,0.00,0.000
2018-12-15T21:30:00Z,APXMIDP,2018-12-15,44,65.01,657.250
2018-12-15T21:30:00Z,N2EXMIDP,2018-12-15,44,0.00,0.000
2018-12-15T21:00:00Z,APXMIDP,2018-12-15,43,63.81,479.400
2018-12-15T21:00:00Z,N2EXMIDP,2018-12-15,43,0.00,0.000
2018-12-15T20:30:00Z,APXMIDP,2018-12-15,42,67.76,737.050
2018-12-15T20:30:00Z,N2EXMIDP,2018-12-15,42,0.00,0.000
2018-12-15T20:00:00Z,APXMIDP,2018-12-15,41,69.50,753.600
2018-12-15T20:00:00Z,N2EXMIDP,2018-12-15,41,0.00,0.000
2018-12-15T19:30:00Z,APXMIDP,2018-12-15,40,68.02,447.050
2018-12-15T19:30:00Z,N2EXMIDP,2018-12-15,40,0.00,0.000
2018-12-15T19:00:00Z,APXMIDP,2018-12-15,39,71.17,427.300
2018-12-15T19:00:00Z,N2EXMIDP,2018-12-15,39,0.00,0.000
2018-12-15T18:30:00Z,APXMIDP,2018-12-15,38,86.78,1300.500
2018-12-15T18:30:00Z,N2EXMIDP,2018-12-15,38,0.00,0.000
2018-12-15T18:00:00Z,APXMIDP,2018-12-15,37,86.00,1084.000
2018-12-15T18:00:00Z,N2EXMIDP,2018-12-15,37,0.00,0.000
2018-12-15T17:30:00Z,APXMIDP,2018-12-15,36,87.24,1038.650
2018-12-15T17:30:00Z,N2EXMIDP,2018-12-15,36,0.00,0.000
2018-12-15T17:00:00Z,APXMIDP,2018-12-15,35,85.90,922.250
2018-12-15T17:00:00Z,N2EXMIDP,2018-12-15,35,0.00,0.000
2018-12-15T16:30:00Z,APXMIDP,2018-12-15,34,85.06,915.750
2018-12-15T16:30:00Z,N2EXMIDP,2018-12-15,34,0.00,0.000
2018-12-15T16:00:00Z,APXMIDP,2018-12-15,33,81.92,756.450
2018-12-15T16:00:00Z,N2EXMIDP,2018-12-15,33,0.00,0.000
2018-12-15T15:30:00Z,APXMIDP,2018-12-15,32,75.14,741.000
2018-12-15T15:30:00Z,N2EXMIDP,2018-12-15,32,0.00,0.000
2018-12-15T15:00:00Z,APXMIDP,2018-12-15,31,75.79,623.050
2018-12-15T15:00:00Z,N2EXMIDP,2018-12-15,31,0.00,0.000
2018-12-15T14:30:00Z,APXMIDP,2018-12-15,30,66.20,1041.500
2018-12-15T14:30:00Z,N2EXMIDP,2018-12-15,30,0.00,0.000
2018-12-15T14:00:00Z,APXMIDP,2018-12-15,29,66.42,938.500
2018-12-15T14:00:00Z,N2EXMIDP,2018-12-15,29,0.00,0.000
2018-12-15T13:30:00Z,APXMIDP,2018-12-15,28,65.24,763.500
2018-12-15T13:30:00Z,N2EXMIDP,2018-12-15,28,0.00,0.000
2018-12-15T13:00:00Z,APXMIDP,2018-12-15,27,64.51,690.500
2018-12-15T13:00:00Z,N2EXMIDP,2018-12-15,27,0.00,0.000
2018-12-15T12:30:00Z,APXMIDP,2018-12-15,26,65.62,757.000
2018-12-15T12:30:00Z,N2EXMIDP,2018-12-15,26,0.00,0.000
2018-12-15T12:00:00Z,APXMIDP,2018-12-15,25,63.61,677.500
2018-12-15T12:00:00Z,N2EXMIDP,2018-12-15,25,0.00,0.000
2018-12-15T11:30:00Z,APXMIDP,2018-12-15,24,60.19,490.000
2018-12-15T11:30:00Z,N2EXMIDP,2018-12-15,24,0.00,0.000
2018-12-15T11:00:00Z,APXMIDP,2018-12-15,23,59.61,317.500
2018-12-15T11:00:00Z,N2EXMIDP,2018-12-15,23,0.00,0.000
2018-12-15T10:30:00Z,APXMIDP,2018-12-15,22,61.00,768.200
2018-12-15T10:30:00Z,N2EXMIDP,2018-12-15,22,0.00,0.000
2018-12-15T10:00:00Z,APXMIDP,2018-12-15,21,60.73,690.950
2018-12-15T10:00:00Z,N2EXMIDP,2018-12-15,21,0.00,0.000
2018-12-15T09:30:00Z,APXMIDP,2018-12-15,20,60.05,567.400
2018-12-15T09:30:00Z,N2EXMIDP,2018-12-15,20,0.00,0.000
2018-12-15T09:00:00Z,APXMIDP,2018-12-15,19,60.14,544.200
2018-12-15T09:00:00Z,N2EXMIDP,2018-12-15,19,0.00,0.000
2018-12-15T08:30:00Z,APXMIDP,2018-12-15,18,61.66,520.800
2018-12-15T08:30:00Z,N2EXMIDP,2018-12-15,18,0.00,0.000
2018-12-15T08:00:00Z,APXMIDP,2018-12-15,17,60.40,286.300
2018-12-15T08:00:00Z,N2EXMIDP,2018-12-15,17,0.00,0.000
2018-12-15T07:30:00Z,APXMIDP,2018-12-15,16,58.74,268.650
