StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2019-06-29T23:30:00Z,APXMIDP,2019-06-30,2,42.93,457.350
2019-06-29T23:30:00Z,N2EXMIDP,2019-06-30,2,0.00,0.000
2019-06-29T23:00:00Z,APXMIDP,2019-06-30,1,43.67,468.300
2019-06-29T23:00:00Z,N2EXMIDP,2019-06-30,1,0.00,0.000
2019-06-29T22:30:00Z,APXMIDP,2019-06-29,48,50.67,1108.250
2019-06-29T22:30:00Z,N2EXMIDP,2019-06-29,48,0.00,0.000
2019-06-29T22:00:00Z,APXMIDP,2019-06-29,47,49.04,1297.100
2019-06-29T22:00:00Z,N2EXMIDP,2019-06-29,47,0.00,0.000
2019-06-29T21:30:00Z,APXMIDP,2019-06-29,46,39.69,1367.950
2019-06-29T21:30:00Z,N2EXMIDP,2019-06-29,46,0.00,0.000
2019-06-29T21:00:00Z,APXMIDP,2019-06-29,45,42.86,1134.900
2019-06-29T21:00:00Z,N2EXMIDP,2019-06-29,45,0.00,0.000
2019-06-29T20:30:00Z,APXMIDP,2019-06-29,44,45.36,980.250
2019-06-29T20:30:00Z,N2EXMIDP,2019-06-29,44,0.00,0.000
2019-06-29T20:00:00Z,APXMIDP,2019-06-29,43,45.98,1026.600
2019-06-29T20:00:00Z,N2EXMIDP,2019-06-29,43,0.00,0.000
2019-06-29T19:30:00Z,APXMIDP,2019-06-29,42,52.96,1243.300
2019-06-29T19:30:00Z,N2EXMIDP,2019-06-29,42,0.00,0.000
2019-06-29T19:00:00Z,APXMIDP,2019-06-29,41,53.87,1274.000
2019-06-29T19:00:00Z,N2EXMIDP,2019-06-29,41,0.00,0.000
2019-06-29T18:30:00Z,APXMIDP,2019-06-29,40,54.55,1039.400
2019-06-29T18:30:00Z,N2EXMIDP,2019-06-29,40,0.00,0.000
2019-06-29T18:00:00Z,APXMIDP,2019-06-29,39,54.89,1033.000
2019-06-29T18:00:00Z,N2EXMIDP,2019-06-29,39,0.00,0.000
2019-06-29T17:30:00Z,APXMIDP,2019-06-29,38,58.55,1353.400
2019-06-29T17:30:00Z,N2EXMIDP,2019-06-29,38,0.00,0.000
2019-06-29T17:00:00Z,APXMIDP,2019-06-29,37,60.88,1558.400
2019-06-29T17:00:00Z,N2EXMIDP,2019-06-29,37,0.00,0.000
2019-06-29T16:30:00Z,APXMIDP,2019-06-29,36,55.34,1182.500
2019-06-29T16:30:00Z,N2EXMIDP,2019-06-29,36,0.00,0.000
2019-06-29T16:00:00Z,APXMIDP,2019-06-29,35,53.86,1295.000
2019-06-29T16:00:00Z,N2EXMIDP,2019-06-29,35,0.00,0.000
2019-06-29T15:30:00Z,APXMIDP,2019-06-29,34,49.21,1018.250
2019-06-29T15:30:00Z,N2EXMIDP,2019-06-29,34,0.00,0.000
2019-06-29T15:00:00Z,APXMIDP,2019-06-29,33,49.07,964.450
2019-06-29T15:00:00Z,N2EXMIDP,2019-06-29,33,0.00,0.000
2019-06-29T14:30:00Z,APXMIDP,2019-06-29,32,45.90,958.200
2019-06-29T14:30:00Z,N2EXMIDP,2019-06-29,32,0.00,0.000
2019-06-29T14:00:00Z,APXMIDP,2019-06-29,31,45.02,1103.100
2019-06-29T14:00:00Z,N2EXMIDP,2019-06-29,31,0.00,0.000
2019-06-29T13:30:00Z,APXMIDP,2019-06-29,30,42.55,960.000
