StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2019-10-05T23:30:00Z,APXMIDP,2019-10-06,2,16.33,450.500
2019-10-05T23:30:00Z,N2EXMIDP,2019-10-06,2,0.00,0.000
2019-10-05T23:00:00Z,APXMIDP,2019-10-06,1,16.32,427.900
2019-10-05T23:00:00Z,N2EXMIDP,2019-10-06,1,0.00,0.000
2019-10-05T22:30:00Z,APXMIDP,2019-10-05,48,20.01,501.800
2019-10-05T22:30:00Z,N2EXMIDP,2019-10-05,48,0.00,0.000
2019-10-05T22:00:00Z,APXMIDP,2019-10-05,47,30.18,537.400
2019-10-05T22:00:00Z,N2EXMIDP,2019-10-05,47,0.00,0.000
2019-10-05T21:30:00Z,APXMIDP,2019-10-05,46,29.88,1304.000
2019-10-05T21:30:00Z,N2EXMIDP,2019-10-05,46,0.00,0.000
2019-10-05T21:00:00Z,APXMIDP,2019-10-05,45,31.72,897.400
2019-10-05T21:00:00Z,N2EXMIDP,2019-10-05,45,0.00,0.000
2019-10-05T20:30:00Z,APXMIDP,2019-10-05,44,32.89,924.700
2019-10-05T20:30:00Z,N2EXMIDP,2019-10-05,44,0.00,0.000
2019-10-05T20:00:00Z,APXMIDP,2019-10-05,43,33.24,950.250
2019-10-05T20:00:00Z,N2EXMIDP,2019-10-05,43,0.00,0.000
2019-10-05T19:30:00Z,APXMIDP,2019-10-05,42,40.88,803.200
2019-10-05T19:30:00Z,N2EXMIDP,2019-10-05,42,0.00,0.000
2019-10-05T19:00:00Z,APXMIDP,2019-10-05,41,43.92,927.900
2019-10-05T19:00:00Z,N2EXMIDP,2019-10-05,41,0.00,0.000
2019-10-05T18:30:00Z,APXMIDP,2019-10-05,40,51.05,833.900
2019-10-05T18:30:00Z,N2EXMIDP,2019-10-05,40,0.00,0.000
2019-10-05T18:00:00Z,APXMIDP,2019-10-05,39,58.22,834.400
2019-10-05T18:00:00Z,N2EXMIDP,2019-10-05,39,0.00,0.000
2019-10-05T17:30:00Z,APXMIDP,2019-10-05,38,52.74,887.050
2019-10-05T17:30:00Z,N2EXMIDP,2019-10-05,38,0.00,0.000
2019-10-05T17:00:00Z,APXMIDP,2019-10-05,37,51.44,943.300
2019-10-05T17:00:00Z,N2EXMIDP,2019-10-05,37,0.00,0.000
2019-10-05T16:30:00Z,APXMIDP,2019-10-05,36,52.57,1022.400
2019-10-05T16:30:00Z,N2EXMIDP,2019-10-05,36,0.00,0.000
2019-10-05T16:00:00Z,APXMIDP,2019-10-05,35,49.02,902.350
2019-10-05T16:00:00Z,N2EXMIDP,2019-10-05,35,0.00,0.000
2019-10-05T15:30:00Z,APXMIDP,2019-10-05,34,43.79,1034.700
