StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2017-02-11T23:30:00Z,APXMIDP,2017-02-11,48,43.49,451.950
2017-02-11T23:30:00Z,N2EXMIDP,2017-02-11,48,0.00,0.000
2017-02-11T23:00:00Z,APXMIDP,2017-02-11,47,42.99,749.800
2017-02-11T23:00:00Z,N2EXMIDP,2017-02-11,47,0.00,0.000
2017-02-11T22:30:00Z,APXMIDP,2017-02-11,46,46.87,1392.900
2017-02-11T22:30:00Z,N2EXMIDP,2017-02-11,46,0.00,0.000
2017-02-11T22:00:00Z,APXMIDP,2017-02-11,45,49.29,1001.000
2017-02-11T22:00:00Z,N2EXMIDP,2017-02-11,45,0.00,0.000
2017-02-11T21:30:00Z,APXMIDP,2017-02-11,44,47.77,1033.100
2017-02-11T21:30:00Z,N2EXMIDP,2017-02-11,44,0.00,0.000
2017-02-11T21:00:00Z,APXMIDP,2017-02-11,43,50.12,1189.950
2017-02-11T21:00:00Z,N2EXMIDP,2017-02-11,43,0.00,0.000
2017-02-11T20:30:00Z,APXMIDP,2017-02-11,42,49.18,954.050
2017-02-11T20:30:00Z,N2EXMIDP,2017-02-11,42,0.00,0.000
2017-02-11T20:00:00Z,APXMIDP,2017-02-11,41,49.78,919.650
2017-02-11T20:00:00Z,N2EXMIDP,2017-02-11,41,0.00,0.000
2017-02-11T19:30:00Z,APXMIDP,2017-02-11,40,51.02,1209.500
2017-02-11T19:30:00Z,N2EXMIDP,2017-02-11,40,0.00,0.000
2017-02-11T19:00:00Z,APXMIDP,2017-02-11,39,55.44,1105.600
2017-02-11T19:00:00Z,N2EXMIDP,2017-02-11,39,0.00,0.000
2017-02-11T18:30:00Z,APXMIDP,2017-02-11,38,61.03,1083.050
2017-02-11T18:30:00Z,N2EXMIDP,2017-02-11,38,0.00,0.000
2017-02-11T18:00:00Z,APXMIDP,2017-02-11,37,65.09,1196.250
2017-02-11T18:00:00Z,N2EXMIDP,2017-02-11,37,0.00,0.000
2017-02-11T17:30:00Z,APXMIDP,2017-02-11,36,68.25,1344.500
2017-02-11T17:30:00Z,N2EXMIDP,2017-02-11,36,0.00,0.000
2017-02-11T17:00:00Z,APXMIDP,2017-02-11,35,60.35,1018.650
2017-02-11T17:00:00Z,N2EXMIDP,2017-02-11,35,0.00,0.000
2017-02-11T16:30:00Z,APXMIDP,2017-02-11,34,53.41,1358.550
2017-02-11T16:30:00Z,N2EXMIDP,2017-02-11,34,0.00,0.000
2017-02-11T16:00:00Z,APXMIDP,2017-02-11,33,51.22,1489.750
2017-02-11T16:00:00Z,N2EXMIDP,2017-02-11,33,0.00,0.000
2017-02-11T15:30:00Z,APXMIDP,2017-02-11,32,50.39,1659.450
2017-02-11T15:30:00Z,N2EXMIDP,2017-02-11,32,0.00,0.000
2017-02-11T15:00:00Z,APXMIDP,2017-02-11,31,49.74,1605.600
2017-02-11T15:00:00Z,N2EXMIDP,2017-02-11,31,0.00,0.000
2017-02-11T14:30:00Z,APXMIDP,2017-02-11,30,44.34,1162.050
2017-02-11T14:30:00Z,N2EXMIDP,2017-02-11,30,0.00,0.000
2017-02-11T14:00:00Z,APXMIDP,2017-02-11,29,45.30,1082.550
2017-02-11T14:00:00Z,N2EXMIDP,2017-02-11,29,0.00,0.000
2017-02-11T13:30:00Z,APXMIDP,2017-02-11,28,45.14,1021.050
2017-02-11T13:30:00Z,N2EXMIDP,2017-02-11,28,0.00,0.000
2017-02-11T13:00:00Z,APXMIDP,2017-02-11,27,45.81,984.950
2017-02-11T13:00:00Z,N2EXMIDP,2017-02-11,27,0.00,0.000
2017-02-11T12:30:00Z,APXMIDP,2017-02-11,26,45.07,897.600
2017-02-11T12:30:00Z,N2EXMIDP,2017-02-11,26,0.00,0.000
2017-02-11T12:00:00Z,APXMIDP,2017-02-11,25,46.96,761.150
2017-02-11T12:00:00Z,N2EXMIDP,2017-02-11,25,0.00,0.000
2017-02-11T11:30:00Z,APXMIDP,2017-02-11,24,48.94,574.300
2017-02-11T11:30:00Z,N2EXMIDP,2017-02-11,24,0.00,0.000
2017-02-11T11:00:00Z,APXMIDP,2017-02-11,23,49.12,572.500
2017-02-11T11:00:00Z,N2EXMIDP,2017-02-11,23,0.00,0.000
2017-02-11T10:30:00Z,APXMIDP,2017-02-11,22,43.82,634.250
2017-02-11T10:30:00Z,N2EXMIDP,2017-02-11,22,0.00,0.000
2017-02-11T10:00:00Z,APXMIDP,2017-02-11,21,44.01,550.150
2017-02-11T10:00:00Z,N2EXMIDP,2017-02-11,21,0.00,0.000
2017-02-11T09:30:00Z,APXMIDP,2017-02-11,20,41.95,484.200
2017-02-11T09:30:00Z,N2EXMIDP,2017-02-11,20,0.00,0.000
2017-02-11T09:00:00Z,APXMIDP,2017-02-11,19,42.60,652.200
2017-02-11T09:00:00Z,N2EXMIDP,2017-02-11,19,0.00,0.000
2017-02-11T08:30:00Z,APXMIDP,2017-02-11,18,56.84,514.950
2017-02-11T08:30:00Z,N2EXMIDP,2017-02-11,18,0.00,0.000
2017-02-11T08:00:00Z,APXMIDP,2017-02-11,17,42.88,573.100
2017-02-11T08:00:00Z,N2EXMIDP,2017-02-11,17,0.00,0.000
2017-02-11T07:30:00Z,APXMIDP,2017-02-11,16,41.95,686.500
2017-02-11T07:30:00Z,N2EXMIDP,2017-02-11,16,0.00,0.000
2017-02-11T07:00:00Z,APXMIDP,2017-02-11,15,41.63,724.800
2017-02-11T07:00:00Z,N2EXMIDP,2017-02-11,15,0.00,0.000
2017-02-11T06:30:00Z,APXMIDP,2017-02-11,14,38.99,561.450
2017-02-11T06:30:00Z,N2EXMIDP,2017-02-11,14,0.00,0.000
2017-02-11T06:00:00Z,APXMIDP,2017-02-11,13,39.60,645.700
2017-02-11T06:00:00Z,N2EXMIDP,2017-02-11,13,0.00,0.000
2017-02-11T05:30:00Z,APXMIDP,2017-02-11,12,38.94,712.150
2017-02-11T05:30:00Z,N2EXMIDP,2017-02-11,12,0.00,0.000
2017-02-11T05:00:00Z,APXMIDP,2017-02-11,11,39.14,626.450
2017-02-11T05:00:00Z,N2EXMIDP,2017-02-11,11,0.00,0.000
2017-02-11T04:30:00Z,APXMIDP,2017-02-11,10,37.08,426.700
2017-02-11T04:30:00Z,N2EXMIDP,2017-02-11,10,0.00,0.000
2017-02-11T04:00:00Z,APXMIDP,2017-02-11,9,38.20,428.850
2017-02-11T04:00:00Z,N2EXMIDP,2017-02-11,9,0.00,0.000
2017-02-11T03:30:00Z,APXMIDP,2017-02-11,8,38.16,512.200
2017-02-11T03:30:00Z,N2EXMIDP,2017-02-11,8,0.00,0.000
2017-02-11T03:00:00Z,APXMIDP,2017-02-11,7,39.55,512.600
2017-02-11T03:00:00Z,N2EXMIDP,2017-02-11,7,0.00,0.000
2017-02-11T02:30:00Z,APXMIDP,2017-02-11,6,43.37,484.100
2017-02-11T02:30:00Z,N2EXMIDP,2017-02-11,6,0.00,0.000
2017-02-11T02:00:00Z,APXMIDP,2017-02-11,5,43.95,466.500
2017-02-11T02:00:00Z,N2EXMIDP,2017-02-11,5,0.00,0.000
2017-02-11T01:30:00Z,APXMIDP,2017-02-11,4,43.35,464.900
2017-02-11T01:30:00Z,N2EXMIDP,2017-02-11,4,0.00,0.000
2017-02-11T01:00:00Z,APXMIDP,2017-02-11,3,45.95,445.300
2017-02-11T01:00:00Z,N2EXMIDP,2017-02-11,3,0.00,0.000
2017-02-11T00:30:00Z,APXMIDP,2017-02-11,2,47.01,392.900
2017-02-11T00:30:00Z,N2EXMIDP,2017-02-11,2,0.00,0.000
2017-02-11T00:00:00Z,APXMIDP,2017-02-11,1,45.55,592.000
2017-02-11T00:00:00Z,N2EXMIDP,2017-02-11,1,0.00,0.000
2017-02-10T23:30:00Z,APXMIDP,2017-02-10,48,49.66,765.100
2017-02-10T23:30:00Z,N2EXMIDP,2017-02-10,48,0.00,0.000
2017-02-10T23:00:00Z,APXMIDP,2017-02-10,47,46.49,628.400
2017-02-10T23:00:00Z,N2EXMIDP,2017-02-10,47,0.00,0.000
2017-02-10T22:30:00Z,APXMIDP,2017-02-10,46,47.57,1257.000
2017-02-10T22:30:00Z,N2EXMIDP,2017-02-10,46,0.00,0.000
2017-02-10T22:00:00Z,APXMIDP,2017-02-10,45,48.76,872.700
2017-02-10T22:00:00Z,N2EXMIDP,2017-02-10,45,0.00,0.000
2017-02-10T21:30:00Z,APXMIDP,2017-02-10,44,49.26,869.900
2017-02-10T21:30:00Z,N2EXMIDP,2017-02-10,44,0.00,0.000
2017-02-10T21:00:00Z,APXMIDP,2017-02-10,43,50.44,731.550
2017-02-10T21:00:00Z,N2EXMIDP,2017-02-10,43,0.00,0.000
2017-02-10T20:30:00Z,APXMIDP,2017-02-10,42,57.13,994.800
2017-02-10T20:30:00Z,N2EXMIDP,2017-02-10,42,0.00,0.000
2017-02-10T20:00:00Z,APXMIDP,2017-02-10,41,58.55,1018.400
2017-02-10T20:00:00Z,N2EXMIDP,2017-02-10,41,0.00,0.000
2017-02-10T19:30:00Z,APXMIDP,2017-02-10,40,58.21,1258.150
